   -0.754022955894470215E+02   -0.266618013381958008E+02    0.963529515181099305E+00    0.726556237599160397E+02   -0.805990695953369141E-01   -0.435546241047494550E+04   -0.485515351937698814E+01    1
   -0.475285172462463379E+02   -0.315326333045959473E+02    0.441864087611475775E+00    0.110461693850593141E-01    0.149100780487060547E+00   -0.429274546338409527E+04   -0.486515351937698437E+01    1
   -0.847689151763916016E+02   -0.706313490867614746E+02    0.718504245197013915E+02    0.588927037210276796E-01   -0.583203434944152832E+00   -0.413182303047243477E+04   -0.487515351937698149E+01    1
   -0.724507212638854980E+02    0.548099160194396973E+02    0.247660238604483246E+00    0.421067748697513344E+00   -0.120659232139587402E+00   -0.411148379914002999E+04   -0.488515351937698572E+01    1
    0.460034608840942383E+01   -0.655949711799621582E+02    0.493573670108088614E+00    0.690995397802200650E+00   -0.754813909530639648E+00   -0.409268315591746477E+04   -0.489515351937698817E+01    1
   -0.707750082015991211E+02    0.355747938156127930E+02    0.251343604764640349E+00    0.145783925592710625E-01   -0.185989141464233398E-01   -0.404667426227274291E+04   -0.490515351937698973E+01    1
   -0.648899555206298828E+02    0.792216181755065918E+02    0.183572060003751973E-01    0.140960658362929685E-01   -0.536462903022766113E+00   -0.391653728096094164E+04   -0.491515351937698775E+01    1
   -0.387385010719299316E+02   -0.651132106781005859E+02    0.434208591038725800E+02    0.351266628491608612E+00    0.452659130096435547E+00   -0.380602795937564724E+04   -0.492515351937698220E+01    1
    0.873793005943298340E+02   -0.761958718299865723E+02    0.174318794338073429E+00    0.758163526968571766E+01    0.791848063468933105E+00   -0.379462061732219445E+04   -0.493515351937698199E+01    1
   -0.657023906707763672E+02    0.220442295074462891E+02    0.285073918373305757E+01    0.504250127939006920E+00   -0.503536462783813477E-01   -0.379137335733361579E+04   -0.494515351937698799E+01    1
    0.636022925376892090E+02   -0.667827367782592773E+02    0.397935774876152434E-01    0.213114755262586408E+01   -0.116508126258850098E+00   -0.367263102562375479E+04   -0.495515351937699045E+01    1
   -0.586555004119873047E+02    0.156848430633544922E+02    0.125653818696556657E-01    0.460886521505225133E+01    0.905476927757263184E+00   -0.360164531574592456E+04   -0.496515351937698846E+01    1
   -0.597651839256286621E+02   -0.678300857543945312E+00    0.340490663264514312E-01    0.531749455832294800E+02    0.621194362640380859E+00   -0.350807091352012276E+04   -0.497515351937698824E+01    1
   -0.565509676933288574E+02    0.287139892578125000E+02    0.304341046014945348E-01    0.439858924400026208E+01    0.213170886039733887E+00   -0.336424780773301336E+04   -0.498515351937698359E+01    1
    0.498988389968872070E+02   -0.600141882896423340E+02    0.349125160020014436E+01    0.105679123012885401E+01   -0.260312795639038086E+00   -0.334154722014354456E+04   -0.499515351937698426E+01    1
   -0.496056556701660156E+02    0.838173627853393555E+01    0.167741348861986861E+01    0.602430881805603891E+00   -0.676206827163696289E+00   -0.330162621553893405E+04   -0.500515351937698583E+01    1
    0.310647964477539062E+02   -0.563468575477600098E+02    0.411486474055053897E-01    0.130806654686582077E-01   -0.738291382789611816E+00   -0.326600447693102933E+04   -0.501515351937698384E+01    1
   -0.573757052421569824E+02    0.756000280380249023E+01    0.351857981411893128E+01    0.674584309989589457E+02    0.402891635894775391E-01   -0.325059330441470047E+04   -0.502515351937698451E+01    1
    0.563508272171020508E+02   -0.594863414764404297E+02    0.291018816421587134E+01    0.349525772453341910E+01    0.417027235031127930E+00   -0.320852408653827388E+04   -0.503515351937698608E+01    1
   -0.580257415771484375E+02    0.480991482734680176E+02    0.353376804346732865E+01    0.186830449438035266E+02   -0.203435420989990234E-01   -0.319898863137386934E+04   -0.504515351937698409E+01    1
   -0.402387619018554688E+02    0.991293907165527344E+02    0.321604114358722659E+00    0.307714677879982024E+00   -0.705380439758300781E+00   -0.314994155269297335E+04   -0.505515351937698298E+01    1
   -0.483593821525573730E+02    0.804169535636901855E+02    0.344769431924356440E+00    0.612031032493047800E+00    0.835040330886840820E+00   -0.314713542452546972E+04   -0.506515351937698455E+01    1
   -0.539038658142089844E+02    0.116430163383483887E+02    0.589620295288005369E+01    0.310930200315154925E+01   -0.143016099929809570E+00   -0.313722998296801779E+04   -0.507515351937697989E+01    1
   -0.534534692764282227E+02    0.528363227844238281E+02    0.370793480573154977E+01    0.148146857573136868E-01    0.380557179450988770E+00   -0.301087624528018841E+04   -0.508515351937698501E+01    1
   -0.650726556777954102E+02   -0.162194848060607910E+02    0.165696973198441775E+02    0.105845061816210988E-01   -0.183042407035827637E+00   -0.299622737323980164E+04   -0.509515351937699013E+01    1
    0.611494302749633789E+02   -0.516396403312683105E+02    0.233660909811838069E+01    0.248644911865304186E-01    0.616653323173522949E+00   -0.299426427938269580E+04   -0.510515351937699080E+01    1
    0.744944810867309570E+01   -0.488835334777832031E+02    0.127613106488650718E+01    0.581237349551341254E+01    0.346817135810852051E+00   -0.295507350414758776E+04   -0.511515351937698348E+01    1
   -0.460218667984008789E+02    0.289355397224426270E+02    0.191489210284163658E-01    0.719638771421157841E+00    0.605790972709655762E+00   -0.289834862073189151E+04   -0.512515351937698238E+01    1
    0.708819031715393066E+02   -0.486704587936401367E+02    0.202921017859900701E+02    0.101251367166366762E+00   -0.651238560676574707E+00   -0.286080939145038928E+04   -0.513515351937698394E+01    1
   -0.424526572227478027E+02    0.914695739746093750E+02    0.263608393387903817E-01    0.146012196242658909E+02    0.195519924163818359E-01   -0.285656616252376762E+04   -0.514515351937697751E+01    1
   -0.167008161544799805E+02   -0.273796319961547852E+02    0.658945601816717019E+01    0.846903242332591843E+00    0.284160494804382324E+00   -0.283653543464094764E+04   -0.515515351937698085E+01    1
   -0.571757078170776367E+02   -0.250361084938049316E+02    0.808683350013000890E+01    0.794658146241692407E+02    0.330995798110961914E+00   -0.279319860775541747E+04   -0.516515351937698330E+01    1
    0.132086396217346191E+02   -0.592742800712585449E+02    0.825928320494221602E+00    0.102549859131043331E+02    0.623783230781555176E+00   -0.276425784259717921E+04   -0.517515351937698220E+01    1
   -0.449225306510925293E+02    0.596621394157409668E+02    0.130391391053737093E+01    0.257477581925983721E+02    0.545513510704040527E+00   -0.275793152201134399E+04   -0.518515351937698643E+01    1
   -0.421146512031555176E+02    0.596919775009155273E+02    0.124790393522624732E+01    0.772837570024129690E+02    0.712172985076904297E-01   -0.269487750013203549E+04   -0.519515351937698533E+01    1
    0.721233844757080078E+02   -0.418353080749511719E+02    0.116868450666756260E+00    0.356255736046971971E+00   -0.200613737106323242E+00   -0.266060602689646748E+04   -0.520515351937697623E+01    1
   -0.230726957321166992E+02   -0.407032847404479980E+02    0.542864423823871505E+02    0.347376418345637705E+00   -0.252908110618591309E+00   -0.264194998220594425E+04   -0.521515351937698224E+01    1
   -0.203800678253173828E+02   -0.953466892242431641E+01    0.402348895732425257E-01    0.110957452954298791E-01   -0.404748678207397461E+00   -0.260560603691707001E+04   -0.522515351937697670E+01    1
   -0.293958187103271484E+01   -0.391715049743652344E+02    0.278369291790344020E+01    0.746176140715596770E+01    0.803339123725891113E+00   -0.260268045615870142E+04   -0.523515351937698092E+01    1
   -0.753814220428466797E+02   -0.268554091453552246E+02    0.351457975911027916E+02    0.560823579932154370E+00   -0.511270403861999512E+00   -0.258652249120325087E+04   -0.524515351937698071E+01    1
    0.485233545303344727E+02   -0.412131190299987793E+02    0.430416784103847330E-01    0.363659296724876124E-01    0.970212697982788086E+00   -0.253189817366720354E+04   -0.525515351937698583E+01    1
   -0.320129036903381348E+02    0.800632238388061523E+02    0.485032932266639405E+00    0.114512441049576148E-01   -0.724898815155029297E+00   -0.248347167030209812E+04   -0.526515351937698739E+01    1
   -0.307391643524169922E+02   -0.674306154251098633E+02    0.117909279368277053E-01    0.509348507049696337E+02    0.257492065429687500E-03   -0.247085681406588901E+04   -0.527515351937698007E+01    1
   -0.354327321052551270E+02    0.600900888442993164E+02    0.196701749132634301E+00    0.158084140327148903E+00    0.876705884933471680E+00   -0.241862337642054490E+04   -0.528515351937697542E+01    1
   -0.286172628402709961E+02    0.725928544998168945E+01    0.232910426422481609E+00    0.769818848445163972E+01    0.765876650810241699E+00   -0.241393103017562726E+04   -0.529515351937697609E+01    1
   -0.228346586227416992E+01   -0.333174109458923340E+02    0.434069881028827140E+02    0.367896018796872171E-01   -0.798018574714660645E+00   -0.232364332299266744E+04   -0.530515351937697677E+01    1
   -0.659480333328247070E+02   -0.241522073745727539E+02    0.420062030145808833E+02    0.274409458286378402E-01    0.517074942588806152E+00   -0.227975317875673545E+04   -0.531515351937698188E+01    1
   -0.220687866210937500E+02    0.871711611747741699E+02    0.471160784304824817E-01    0.294227164170730408E-01   -0.750297307968139648E-01   -0.225502786820472647E+04   -0.532515351937698078E+01    1
    0.818821191787719727E+01   -0.711478352546691895E+02    0.156470423711533385E+00    0.212276031067991013E+02   -0.655043959617614746E+00   -0.218750352283172560E+04   -0.533515351937697613E+01    1
    0.774366855621337891E+01   -0.265626788139343262E+02    0.188957376112534874E+02    0.339455755383497940E-01   -0.427278399467468262E+00   -0.214122410943837076E+04   -0.534515351937697680E+01    1
   -0.524817705154418945E+02    0.661791563034057617E+01    0.179137973275916913E+02    0.191392100739296911E+01   -0.248984932899475098E+00   -0.211593574122692280E+04   -0.535515351937698103E+01    1
    0.204208970069885254E+02   -0.236906409263610840E+02    0.113854633073924683E+00    0.118426955686343535E-01   -0.119492053985595703E+00   -0.210148910350524238E+04   -0.536515351937698171E+01    1
   -0.176556944847106934E+02    0.926616549491882324E+02    0.338212818376439905E+00    0.104618214932844840E+02   -0.343606472015380859E+00   -0.205194486486740243E+04   -0.537515351937698238E+01    1
   -0.222140789031982422E+02    0.409659385681152344E+02    0.286225885799979048E-01    0.177066450713199125E+00   -0.100337743759155273E+00   -0.193432882141708933E+04   -0.538515351937698128E+01    1
   -0.188561201095581055E+02    0.703897953033447266E+02    0.134359752619693906E+00    0.283812825123598601E-01    0.721186876296997070E+00   -0.192599970568997605E+04   -0.539515351937698018E+01    1
   -0.207726001739501953E+02    0.367341518402099609E+02    0.492246661443917100E+00    0.225295092543496711E+01    0.258814215660095215E+00   -0.190224252424735437E+04   -0.540515351937698263E+01    1
   -0.192819476127624512E+02    0.651800513267517090E+02    0.609800422952409993E+00    0.711002313135021713E+00   -0.598994374275207520E+00   -0.189111753479238610E+04   -0.541515351937698153E+01    1
    0.101801633834838867E+02   -0.113630175590515137E+02    0.199879007048456639E-01    0.355166866445985940E+01   -0.420222520828247070E+00   -0.185545501888241870E+04   -0.542515351937697865E+01    1
   -0.173663735389709473E+02   -0.480258464813232422E+01    0.963072604241299590E+00    0.348856552711742864E+02    0.688601255416870117E+00   -0.183726944582821261E+04   -0.543515351937697933E+01    1
   -0.507832765579223633E+01    0.887585043907165527E+02    0.193654714485927970E+00    0.270210447678631505E+00    0.717426061630249023E+00   -0.180054849444945648E+04   -0.544515351937698178E+01    1
   -0.173885583877563477E+02    0.391231298446655273E+02    0.119817249095924033E+00    0.147428270394995065E+00   -0.476183295249938965E+00   -0.179059800045370116E+04   -0.545515351937698245E+01    1
    0.965176224708557129E+02    0.997698187828063965E+02    0.379381623010295144E+01    0.359908151323976438E-01    0.282840132713317871E+00   -0.178706149436636088E+04   -0.546515351937698401E+01    1
    0.736970067024230957E+02   -0.182125329971313477E+02    0.500626864190964227E+01    0.409029298565376909E+01   -0.176492810249328613E+00   -0.175739854971290129E+04   -0.547515351937698025E+01    1
   -0.136098742485046387E+02   -0.976370573043823242E+01    0.699455644991765157E+00    0.338243269915413336E+02    0.900211095809936523E+00   -0.175294833731402923E+04   -0.548515351937698004E+01    1
   -0.159841775894165039E+02    0.410155415534973145E+02    0.631542239580960341E+00    0.640099477607231115E+01   -0.528842329978942871E+00   -0.173034007221942443E+04   -0.549515351937697805E+01    1
   -0.130549311637878418E+02    0.279196023941040039E+02    0.291883138410291496E-01    0.386604939763166122E+01   -0.901609778404235840E+00   -0.172817434991879941E+04   -0.550515351937697694E+01    1
    0.731464982032775879E+02   -0.135379672050476074E+02    0.370625990295171936E+01    0.191994047217360631E+00    0.654054045677185059E+00   -0.170907781434085382E+04   -0.551515351937698295E+01    1
   -0.141753911972045898E+02    0.269780755043029785E+02    0.363363349103162081E+01    0.283857701173402299E+01    0.823013186454772949E+00   -0.170097431091582894E+04   -0.552515351937698185E+01    1
    0.993367314338684082E+02    0.911450266838073730E+02    0.180561707198380918E-01    0.467126288723896543E+01    0.717335700988769531E+00   -0.165504413721566448E+04   -0.553515351937698163E+01    1
    0.118703365325927734E+02    0.992281913757324219E+02    0.118843841828395957E+01    0.378348334585687684E+01    0.718450069427490234E+00   -0.163200149661839691E+04   -0.554515351937698142E+01    1
   -0.375658392906188965E+02    0.978909850120544434E+02    0.315650891175121764E+02    0.577901965775258875E+00    0.372426509857177734E-01   -0.162408912241668259E+04   -0.555515351937698032E+01    1
    0.804646611213684082E+02   -0.644457340240478516E+01    0.208206631697766792E+00    0.184407584839586136E+00   -0.243881344795227051E+00   -0.161959283284620051E+04   -0.556515351937698544E+01    1
    0.396022915840148926E+02   -0.583906412124633789E+02    0.153644577885106326E+00    0.210358073422499743E+02   -0.991485238075256348E+00   -0.161057227841030453E+04   -0.557515351937698611E+01    1
    0.165860652923583984E+01   -0.832813978195190430E+01    0.241943766593663767E+02    0.110431498681881887E+00   -0.452703237533569336E-01   -0.160494995938898160E+04   -0.558515351937698146E+01    1
    0.422848463058471680E+02   -0.120078206062316895E+02    0.179680959485180858E+01    0.140640110067503987E+00   -0.246091246604919434E+00   -0.157327789441188133E+04   -0.559515351937697680E+01    1
    0.123169064521789551E+02    0.955867409706115723E+02    0.212569552652360494E-01    0.397365134133808806E+00    0.675776004791259766E-01   -0.157259859583549201E+04   -0.560515351937697748E+01    1
    0.903389215469360352E+02    0.854849815368652344E+00    0.184435933071332020E+00    0.447112049612607532E+01    0.889835953712463379E+00   -0.156500875865309376E+04   -0.561515351937697904E+01    1
    0.546806454658508301E+02   -0.116705536842346191E+02    0.272595088319403156E+00    0.195039363321762471E+00   -0.700700879096984863E+00   -0.155487566672296771E+04   -0.562515351937698060E+01    1
   -0.594025850296020508E+01   -0.416731834411621094E+00    0.831395049287089877E-01    0.344694110215408287E+02   -0.536811590194702148E+00   -0.153655325734261214E+04   -0.563515351937698039E+01    1
   -0.173701047897338867E+01    0.205525279045104980E+02    0.109927528155700546E+00    0.152033357530565294E+00    0.542803764343261719E+00   -0.152580986105826105E+04   -0.564515351937698284E+01    1
   -0.879310369491577148E+01    0.530525326728820801E+02    0.359310567144603077E+01    0.270738608135567516E+01    0.368391275405883789E+00   -0.149123128790027340E+04   -0.565515351937698085E+01    1
    0.898944139480590820E+01   -0.160371065139770508E+01    0.129485530670869693E+02    0.189126641453201194E+01    0.442311406135559082E+00   -0.147749217460001273E+04   -0.566515351937697975E+01    1
    0.160830020904541016E+01    0.775414824485778809E+02    0.603565995409474976E+00    0.296823266457062265E-01   -0.802890777587890625E+00   -0.147086042781340234E+04   -0.567515351937697954E+01    1
    0.297056078910827637E+02   -0.431407690048217773E+01    0.229186210715057681E+00    0.290693241432329261E-01   -0.109960556030273438E+00   -0.146138458210176645E+04   -0.568515351937697666E+01    1
   -0.182621836662292480E+02    0.337878823280334473E+02    0.114245137496396492E+02    0.346215459561988043E-01   -0.988813638687133789E+00   -0.144925364739413180E+04   -0.569515351937697734E+01    1
    0.605117082595825195E+02   -0.300167679786682129E+02    0.432292748271273092E-01    0.147091561066805934E+02   -0.993638277053833008E+00   -0.144668865539233093E+04   -0.570515351937697890E+01    1
   -0.805767774581909180E+01    0.755918145179748535E+02    0.381230575821512261E+02    0.239365841988033736E+02    0.978457093238830566E+00   -0.142131790341602186E+04   -0.571515351937697780E+01    1
    0.201568126678466797E+02    0.977453947067260742E+02    0.386195325298994474E+00    0.605435683616958276E+01    0.666290163993835449E+00   -0.141985460789462786E+04   -0.572515351937697403E+01    1
   -0.683102369308471680E+02    0.143097758293151855E+02    0.411668361698231848E+02    0.229981249182334802E+01   -0.241376996040344238E+00   -0.141148535199550088E+04   -0.573515351937697382E+01    1
   -0.824923515319824219E+01   -0.975597858428955078E+02    0.653170798100666872E+02    0.403765464521996336E+02    0.941170454025268555E-01   -0.140562965713747235E+04   -0.574515351937697805E+01    1
    0.222002506256103516E+02    0.996060848236083984E+02    0.300897836753435470E+02    0.144859534215456606E-01    0.827251672744750977E+00   -0.137898057208577166E+04   -0.575515351937698227E+01    1
    0.822718024253845215E+02    0.575009584426879883E+01    0.134280999290326020E+01    0.135661700417171893E+01   -0.657932877540588379E+00   -0.137211469872727207E+04   -0.576515351937698384E+01    1
    0.654876589775085449E+02   -0.619968533515930176E+02    0.472974609902586732E-01    0.290532105759559336E+02    0.859672307968139648E+00   -0.136051572225495011E+04   -0.577515351937697918E+01    1
   -0.442542672157287598E+02    0.874724030494689941E+02    0.561653006716798799E+02    0.739753418583816469E+01    0.644025683403015137E+00   -0.134980069252425756E+04   -0.578515351937698075E+01    1
    0.987243771553039551E+02    0.666391134262084961E+02    0.471234766131049115E-01    0.514023010818276727E+00   -0.570618152618408203E+00   -0.134961524521805677E+04   -0.579515351937698409E+01    1
    0.896220207214355469E+01    0.156881213188171387E+02    0.385321972076784380E+01    0.300355852619060504E+00   -0.791209936141967773E+00   -0.134457618977233233E+04   -0.580515351937698565E+01    1
    0.592504739761352539E+01    0.178194046020507812E+01    0.196941730406981663E+01    0.162163129137245008E+02    0.875121235847473145E+00   -0.133694516695385482E+04   -0.581515351937698366E+01    1
    0.742578506469726562E+02    0.816297531127929688E+00    0.371816750377953866E+02    0.746251517377397722E+01    0.909752011299133301E+00   -0.133530185776190842E+04   -0.582515351937698256E+01    1
    0.276520967483520508E+02    0.825750827789306641E+00    0.870556901886686774E+01    0.330625406700077284E+00   -0.316476583480834961E+00   -0.132950338701056285E+04   -0.583515351937698412E+01    1
    0.778700828552246094E+02    0.934610605239868164E+02    0.803785489086178728E+01    0.402879359802583770E+00    0.985021948814392090E+00   -0.132478230005781188E+04   -0.584515351937698391E+01    1
    0.261059641838073730E+02   -0.292426228523254395E+02    0.849280982429638271E+02    0.255489578560116293E+02   -0.577154755592346191E+00   -0.131327314421099527E+04   -0.585515351937697837E+01    1
   -0.144069671630859375E+02    0.345223784446716309E+02    0.131281461101005998E+02    0.116883015515830344E+00   -0.857447862625122070E+00   -0.131022028675213801E+04   -0.586515351937697371E+01    1
    0.251846313476562500E+01    0.311906933784484863E+02    0.101657225452763247E+00    0.648776225685899899E+01    0.237571358680725098E+00   -0.130577625432605987E+04   -0.587515351937697705E+01    1
    0.172142028808593750E+02    0.897865533828735352E+02    0.333650718690283288E+00    0.692815597862833332E+01    0.122069358825683594E+00   -0.130339120690474647E+04   -0.588515351937697684E+01    1
    0.123425960540771484E+02    0.959022402763366699E+02    0.224588122987135748E+02    0.212517979174083216E+01   -0.786407113075256348E+00   -0.130085257827945225E+04   -0.589515351937697751E+01    1
    0.356812477111816406E+01    0.318391561508178711E+02    0.115903346060808963E-01    0.675510406428231347E-01    0.617699623107910156E-01   -0.129891385504716663E+04   -0.590515351937697286E+01    1
   -0.772611260414123535E+02    0.840440750122070312E+02    0.606763632558639117E+02    0.296534985465510270E+00   -0.527509093284606934E+00   -0.129376979476350652E+04   -0.591515351937697531E+01    1
    0.272224187850952148E+02    0.920360088348388672E+02    0.272330188739789936E+01    0.610787446436178438E-01   -0.661776661872863770E+00   -0.129321494463493900E+04   -0.592515351937697687E+01    1
    0.229695081710815430E+02    0.916481852531433105E+02    0.585364648397091347E+01    0.284942801859228778E+01   -0.571013689041137695E-01   -0.129233933187775938E+04   -0.593515351937697400E+01    1
    0.828279852867126465E+02    0.848960399627685547E+02    0.141551485247995573E+00    0.238471977544711354E-01    0.364376068115234375E+00   -0.128737008042185244E+04   -0.594515351937698000E+01    1
    0.808170080184936523E+02    0.697678327560424805E+01    0.249587868755856770E-01    0.577696103253664006E+01   -0.432336807250976562E+00   -0.128146376324798143E+04   -0.595515351937698156E+01    1
   -0.818103075027465820E+02    0.898363113403320312E+02    0.437182400246323226E+02    0.786651241278815760E+01   -0.926124930381774902E+00   -0.127983930924822812E+04   -0.596515351937697336E+01    1
    0.968272924423217773E+02    0.605556130409240723E+02    0.355778847779600962E-01    0.449950382318475672E+00    0.138810157775878906E+00   -0.126808818321759099E+04   -0.597515351937696959E+01    1
    0.944807529449462891E+02   -0.107700586318969727E+02    0.353502536420564201E-01    0.586334007893350773E+02   -0.662065505981445312E+00   -0.126516731062429380E+04   -0.598515351937697559E+01    1
    0.746060848236083984E+02    0.712927579879760742E+01    0.391442142361757783E+00    0.179035922323875080E+00    0.369348645210266113E+00   -0.125991868797935967E+04   -0.599515351937697627E+01    1
    0.989732503890991211E+02    0.357204198837280273E+02    0.527024259185028043E+01    0.518623099343092919E+00    0.602096080780029297E+00   -0.125392601483367389E+04   -0.600515351937697517E+01    1
    0.939327955245971680E+02    0.823262929916381836E+02    0.117560514592795577E+02    0.184935981954999251E+01    0.226409912109375000E+00   -0.124841463824540006E+04   -0.601515351937697851E+01    1
    0.963066816329956055E+02    0.377424001693725586E+02    0.115964509192038170E+00    0.109544986077598350E+01    0.918611645698547363E+00   -0.124773147718534892E+04   -0.602515351937697829E+01    1
    0.964957475662231445E+01    0.705163240432739258E+02    0.120697672259709554E+01    0.186299912233644704E+01    0.905273199081420898E+00   -0.123029406439611057E+04   -0.603515351937697453E+01    1
    0.394606113433837891E+02   -0.290307998657226562E+01    0.100433973637404583E+00    0.792238465054664776E+01   -0.306613445281982422E-01   -0.122111464255712804E+04   -0.604515351937697520E+01    1
    0.929104089736938477E+01    0.177862405776977539E+02    0.577029219456982601E+00    0.143288749136545714E+02   -0.680250763893127441E+00   -0.121870871739456516E+04   -0.605515351937697410E+01    1
   -0.471657514572143555E+02    0.104024410247802734E+02    0.615416073045096113E+02    0.175868861230110052E+01    0.544774889945983887E+00   -0.121656591906156245E+04   -0.606515351937697478E+01    1
   -0.136909365653991699E+02    0.746219158172607422E+01    0.634993708785819422E+02    0.189925817075420866E+01    0.255834937095642090E+00   -0.121235006330405918E+04   -0.607515351937697723E+01    1
    0.707267522811889648E+01    0.345350980758666992E+02    0.308356769955393684E+00    0.184647365979751976E+01    0.409228682518005371E+00   -0.120881064771348292E+04   -0.608515351937697790E+01    1
   -0.338426589965820312E+02   -0.416528940200805664E+02    0.429708026300989658E+02    0.371033145594078491E+02   -0.130701065063476562E-01   -0.120531085845182270E+04   -0.609515351937697769E+01    1
    0.688801646232604980E+02    0.753964185714721680E+01    0.107092115988374814E+00    0.116012902473607762E-01   -0.303504109382629395E+00   -0.119804963828094151E+04   -0.610515351937697481E+01    1
    0.315713286399841309E+02    0.804877281188964844E+01    0.157619830122851280E-01    0.134486680925320744E-01   -0.260437607765197754E+00   -0.119039057249108737E+04   -0.611515351937697282E+01    1
    0.833563089370727539E+02    0.773438692092895508E+02    0.109989402171974837E+00    0.317595229230277776E+00    0.321442127227783203E+00   -0.118453111295618510E+04   -0.612515351937697528E+01    1
    0.926008939743041992E+02    0.462712764739990234E+02    0.167807572116441417E+01    0.626630277714818291E+02   -0.765828967094421387E+00   -0.118337195723868649E+04   -0.613515351937697417E+01    1
