    0.845771312713623047E+00    0.534359151124954224E+02   -0.113051628329581697E+07   -0.513515351937698394E+01    1
    0.622827112674713135E+00    0.547173851728439331E+02   -0.112937541302733822E+07   -0.514515351937697751E+01    1
    0.301519691944122314E+00    0.565684914588928223E+02   -0.112869219935059221E+07   -0.515515351937698085E+01    1
    0.551175415515899658E+00    0.542152482271194458E+02   -0.108403043608521600E+07   -0.516515351937698330E+01    1
    0.212008535861968994E+00    0.559065198898315430E+02   -0.107077979907116899E+07   -0.517515351937698220E+01    1
    0.610721886157989502E+00    0.534121412038803101E+02   -0.106187543582009082E+07   -0.518515351937698643E+01    1
    0.384899795055389404E+00    0.528853058815002441E+02   -0.974906161067563691E+06   -0.519515351937698533E+01    1
    0.830856502056121826E+00    0.500010049343109131E+02   -0.961798100659026299E+06   -0.520515351937697623E+01    1
    0.667420923709869385E+00    0.509026038646697998E+02   -0.959243318571161013E+06   -0.521515351937698224E+01    1
    0.716010332107543945E-01    0.542124813795089722E+02   -0.952941025980080245E+06   -0.522515351937697670E+01    1
    0.380823791027069092E+00    0.519527602195739746E+02   -0.931153556581967976E+06   -0.523515351937698092E+01    1
    0.970088541507720947E+00    0.468343085050582886E+02   -0.856962829539876664E+06   -0.524515351937698071E+01    1
    0.403725862503051758E+00    0.499330860376358032E+02   -0.847748694803291466E+06   -0.525515351937698583E+01    1
    0.834481716156005859E-01    0.513106286525726318E+02   -0.827716738074333291E+06   -0.526515351937698739E+01    1
    0.737787067890167236E+00    0.460263168811798096E+02   -0.765230095886854222E+06   -0.527515351937698007E+01    1
    0.700157403945922852E+00    0.454266452789306641E+02   -0.731975513121991418E+06   -0.528515351937697542E+01    1
    0.335891842842102051E+00    0.475431722402572632E+02   -0.731919427638305118E+06   -0.529515351937697609E+01    1
    0.837398648262023926E+00    0.440361928939819336E+02   -0.708703073387960438E+06   -0.530515351937697677E+01    1
    0.762576282024383545E+00    0.438095146417617798E+02   -0.682657651473311358E+06   -0.531515351937698188E+01    1
    0.203049778938293457E-01    0.480459386110305786E+02   -0.680390284857689519E+06   -0.532515351937698078E+01    1
    0.985297143459320068E+00    0.423556149005889893E+02   -0.677196864920966909E+06   -0.533515351937697613E+01    1
    0.612713456153869629E+00    0.436899632215499878E+02   -0.644607043511590105E+06   -0.534515351937697680E+01    1
    0.182044506072998047E+00    0.451777666807174683E+02   -0.607367932017156272E+06   -0.535515351937698103E+01    1
    0.378024220466613770E+00    0.437855702638626099E+02   -0.597776798339939327E+06   -0.536515351937698171E+01    1
    0.929472625255584717E+00    0.403283810615539551E+02   -0.589366967763845110E+06   -0.537515351937698238E+01    1
    0.778409527544632773E+00    0.408858872541359091E+02   -0.577448512336968794E+06   -0.538515351937698128E+01    1
    0.757309734821319580E+00    0.408060294389724731E+02   -0.570212711650428595E+06   -0.539515351937698018E+01    1
    0.438198029994964600E+00    0.423523628711700439E+02   -0.559103426029216615E+06   -0.540515351937698263E+01    1
    0.551196992397308350E+00    0.414105725288391113E+02   -0.549145547985386918E+06   -0.541515351937698153E+01    1
    0.396874904632568359E+00    0.422729372978210449E+02   -0.547988709002270596E+06   -0.542515351937697865E+01    1
    0.931790173053741455E+00    0.389160299301147461E+02   -0.540141038656117860E+06   -0.543515351937697933E+01    1
    0.117876529693603516E+00    0.436231195926666260E+02   -0.539208176957951859E+06   -0.544515351937698178E+01    1
    0.693658351898193359E+00    0.402338033914566040E+02   -0.537237872389903176E+06   -0.545515351937698245E+01    1
    0.253721237182617188E+00    0.415902996063232422E+02   -0.496911984156361665E+06   -0.546515351937698401E+01    1
    0.100514411926269531E+00    0.424353617429733276E+02   -0.495845855224514438E+06   -0.547515351937698025E+01    1
    0.953295446466698615E+00    0.367599843821383345E+02   -0.472564773831268540E+06   -0.548515351937698004E+01    1
    0.766824543825826987E+00    0.376049017056141963E+02   -0.464340584565836936E+06   -0.549515351937697805E+01    1
    0.763210713863372803E+00    0.375938570499420166E+02   -0.463309729988699662E+06   -0.550515351937697694E+01    1
    0.659547981967276042E+00    0.373935985733908396E+02   -0.437875287236962584E+06   -0.551515351937698295E+01    1
    0.315547495779382847E+00    0.391092519581859079E+02   -0.429174393502702995E+06   -0.552515351937698185E+01    1
    0.630110025405883789E+00    0.370600980520248413E+02   -0.422329601011328981E+06   -0.553515351937698163E+01    1
    0.453842282295227051E-01    0.403031581640243530E+02   -0.418450883473474940E+06   -0.554515351937698142E+01    1
    0.426880955696105957E+00    0.373864746093750000E+02   -0.396652626962596085E+06   -0.555515351937698032E+01    1
    0.441243350505828857E+00    0.371952801942825317E+02   -0.393470032628011366E+06   -0.556515351937698544E+01    1
    0.594229268660247834E+00    0.360286101644893009E+02   -0.385368406090851873E+06   -0.557515351937698611E+01    1
    0.603537201881408691E+00    0.355086046457290649E+02   -0.371937641126441536E+06   -0.558515351937698146E+01    1
    0.142691552639007568E+00    0.367823970317840576E+02   -0.333387366858022229E+06   -0.559515351937697680E+01    1
    0.213931083679199219E+00    0.356260776519775391E+02   -0.313416350890844886E+06   -0.560515351937697748E+01    1
    0.427381753921508789E+00    0.336099570989608765E+02   -0.293068840599768155E+06   -0.561515351937697904E+01    1
    0.763388395309448242E+00    0.311311566829681396E+02   -0.280136310503931250E+06   -0.562515351937698060E+01    1
    0.655808269977569580E+00    0.313987082242965698E+02   -0.271147292753881251E+06   -0.563515351937698039E+01    1
    0.551802933216094971E+00    0.316177350282669067E+02   -0.261733400913868507E+06   -0.564515351937698284E+01    1
    0.223995745182037354E+00    0.332978475093841553E+02   -0.256689741196134855E+06   -0.565515351937698085E+01    1
    0.538780689239501953E+00    0.311839169263839722E+02   -0.249652794525832753E+06   -0.566515351937697975E+01    1
    0.166070461273193359E-01   -0.756898343563079834E+01   -0.231270310429338482E+06   -0.567515351937697954E+01    1
    0.900726149921621477E+00    0.281514893767227719E+02   -0.229041593320387969E+06   -0.568515351937697666E+01    1
    0.711210429668426514E+00    0.287847584486007690E+02   -0.218183882014940493E+06   -0.569515351937697734E+01    1
    0.904053509235382080E+00    0.271030461788177490E+02   -0.206582455979972379E+06   -0.570515351937697890E+01    1
    0.664705027023618000E+00   -0.998869089756824202E+01   -0.201107883618838008E+06   -0.571515351937697780E+01    1
    0.161049330034689353E+00    0.304941528947576330E+02   -0.187148557394750504E+06   -0.572515351937697403E+01    1
    0.742392838001251221E+00    0.268552362918853760E+02   -0.181659204886155669E+06   -0.573515351937697382E+01    1
    0.544928669929504395E+00    0.279933416843414307E+02   -0.181231419220425072E+06   -0.574515351937697805E+01    1
    0.691421568393707275E+00    0.268189066648483276E+02   -0.174986857101233851E+06   -0.575515351937698227E+01    1
    0.932366132736206055E+00    0.252598863840103149E+02   -0.172527840947395947E+06   -0.576515351937698384E+01    1
    0.424404680728912354E+00    0.279464757442474365E+02   -0.166644137427780486E+06   -0.577515351937697918E+01    1
    0.569562792778015137E+00    0.267256861925125122E+02   -0.159498403941132361E+06   -0.578515351937698075E+01    1
    0.291012105758165829E+00   -0.559132889942693989E+01   -0.157117384389324114E+06   -0.579515351937698409E+01    1
    0.955809354782104492E+00    0.242657357454299927E+02   -0.156355993256898568E+06   -0.580515351937698565E+01    1
    0.542862534523010254E+00    0.266905891895294189E+02   -0.155944268240262172E+06   -0.581515351937698366E+01    1
    0.475185556553464172E+00    0.270231936780457573E+02   -0.154818718462467950E+06   -0.582515351937698256E+01    1
    0.660467505455017090E+00    0.255039066076278687E+02   -0.146868902727239212E+06   -0.583515351937698412E+01    1
    0.974484682083129883E-01    0.286981534957885742E+02   -0.146069973126454017E+06   -0.584515351937698391E+01    1
    0.741880902208804316E+00   -0.748211015027097837E+01   -0.143939544996628596E+06   -0.585515351937697837E+01    1
    0.705228028310951327E-01   -0.329112827569659316E+01   -0.139366072450543288E+06   -0.586515351937697371E+01    1
    0.589308202266693115E+00   -0.585265934467315674E+01   -0.130824522845045969E+06   -0.587515351937697705E+01    1
    0.706671416759490967E+00    0.242138803005218506E+02   -0.129170512310983657E+06   -0.588515351937697684E+01    1
    0.947528104296210483E+00   -0.770148708145616290E+01   -0.127737460618857032E+06   -0.589515351937697751E+01    1
    0.392277306820226379E+00    0.259582414677494953E+02   -0.127653244144149910E+06   -0.590515351937697286E+01    1
    0.717181278342995276E+00   -0.606451646394333466E+01   -0.122144280512844183E+06   -0.591515351937697531E+01    1
    0.296480493727253547E+00    0.259369503038661975E+02   -0.118287560910815708E+06   -0.592515351937697687E+01    1
    0.923739612102508545E+00   -0.674618721008300781E+01   -0.114372936180289282E+06   -0.593515351937697400E+01    1
    0.213419914245605469E+00    0.257334107160568237E+02   -0.107666936286539189E+06   -0.594515351937698000E+01    1
    0.110867500305175781E+00   -0.158812761306762695E+01   -0.107479989609213691E+06   -0.595515351937698156E+01    1
    0.121670305728912354E+00   -0.149216651916503906E+01   -0.105026535153489705E+06   -0.596515351937697336E+01    1
    0.410974681377410889E+00   -0.319944918155670166E+01   -0.104847986455013583E+06   -0.597515351937696959E+01    1
    0.737793624401092529E+00    0.224679797887802124E+02   -0.104228008358058112E+06   -0.598515351937697559E+01    1
    0.948779761791229248E+00   -0.593592703342437744E+01   -0.998688286501262628E+05   -0.599515351937697627E+01    1
    0.753795974286131543E+00   -0.483199734565501693E+01   -0.997091879802933254E+05   -0.600515351937697517E+01    1
    0.191630271173668348E+00   -0.152748452067998031E+01   -0.992749117227804963E+05   -0.601515351937697851E+01    1
    0.502391874790191650E+00   -0.330523192882537842E+01   -0.984586563531784341E+05   -0.602515351937697829E+01    1
    0.292212605476379395E+00   -0.192631900310516357E+01   -0.963367630360004550E+05   -0.603515351937697453E+01    1
    0.675519406795501709E+00   -0.405506074428558350E+01   -0.948607752772852546E+05   -0.604515351937697520E+01    1
    0.662053406238555908E+00    0.222570896148681641E+02   -0.944914761597370962E+05   -0.605515351937697410E+01    1
    0.177450716495513916E+00   -0.105776488780975342E+01   -0.936869198299207055E+05   -0.606515351937697478E+01    1
    0.399939441163890963E-01    0.257468011560395738E+02   -0.934966663712648733E+05   -0.607515351937697723E+01    1
    0.545118716567341344E+00   -0.309609987982453205E+01   -0.918552944542594196E+05   -0.608515351937697790E+01    1
    0.789956450462341309E+00   -0.440717160701751709E+01   -0.906305496694986214E+05   -0.609515351937697769E+01    1
    0.641908525362611893E+00    0.218524771938371352E+02   -0.871028997906755685E+05   -0.610515351937697481E+01    1
    0.141079081452102045E+00   -0.235004821988869850E+00   -0.852470204696746951E+05   -0.611515351937697282E+01    1
    0.447707267328655067E+00    0.225539999824389881E+02   -0.812259191635408060E+05   -0.612515351937697528E+01    1
    0.437621772289276123E+00   -0.147801101207733154E+01   -0.782921683373234700E+05   -0.613515351937697417E+01    1
    0.412164702469705158E+00    0.224447289102163836E+02   -0.770838042259780195E+05   -0.614515351937697485E+01    1
    0.791275174230166467E+00    0.201426350881826117E+02   -0.761284505918397917E+05   -0.615515351937697819E+01    1
    0.443989298495157336E+00   -0.134215449028765121E+01   -0.760386531000202231E+05   -0.616515351937697620E+01    1
    0.813527652195007889E+00   -0.337714848126882927E+01   -0.750055478556796879E+05   -0.617515351937697776E+01    1
    0.772160768508911133E+00    0.201568949222564697E+02   -0.748385368562690273E+05   -0.618515351937698288E+01    1
    0.590782366257471825E+00    0.208544924182054707E+02   -0.700671960920407000E+05   -0.619515351937698000E+01    1
    0.401885757057530046E+00   -0.359675124095341303E+00   -0.668297318266830116E+05   -0.620515351937697535E+01    1
    0.942022236074380737E+00    0.182492694979850434E+02   -0.640443856591245203E+05   -0.621515351937697247E+01    1
    0.124028205871582031E+00    0.181108236312866211E+01   -0.608241216187467653E+05   -0.622515351937697314E+01    1
    0.111438997130130696E+00    0.227431564413770246E+02   -0.599988775394299519E+05   -0.623515351937697559E+01    1
    0.809140922533654550E+00   -0.205790498218702744E+01   -0.593528121908686662E+05   -0.624515351937698071E+01    1
    0.116651584400154565E+00    0.198961588327628824E+01   -0.592977382024597609E+05   -0.625515351937697694E+01    1
    0.686320418493063911E+00   -0.126952658014063502E+01   -0.582441043441473157E+05   -0.626515351937697407E+01    1
    0.719161060482595982E+00    0.189815487708853539E+02   -0.569568649721023248E+05   -0.627515351937697385E+01    1
    0.462458610534667969E+00    0.204616153240203857E+02   -0.566283932536054126E+05   -0.628515351937697986E+01    1
    0.487128151443808277E+00    0.201809053412914459E+02   -0.551014734494067307E+05   -0.629515351937697432E+01    1
    0.481414010609992393E+00    0.278548082830980093E+00   -0.541275990396027701E+05   -0.630515351937697766E+01    1
    0.248476166941005744E+00    0.171731159014197310E+01   -0.534697204570369213E+05   -0.631515351937697567E+01    1
    0.619331294900548834E+00   -0.350267746240016109E+00   -0.523228654154842661E+05   -0.632515351937697190E+01    1
    0.374428274483034895E+00    0.111943885805247056E+01   -0.518287113200216700E+05   -0.633515351937697790E+01    1
    0.655501711877944815E+00    0.188420246803447107E+02   -0.513094576491735206E+05   -0.634515351937697858E+01    1
    0.786188185214996338E+00   -0.112973570823669434E+01   -0.505972874755752709E+05   -0.635515351937697659E+01    1
    0.976534724235534668E+00    0.166636580228805542E+02   -0.489133883968948212E+05   -0.636515351937697371E+01    1
    0.573411410567165825E+00    0.190363558669394983E+02   -0.482750479218219261E+05   -0.637515351937697350E+01    1
    0.209115510658540865E+00    0.210646247546719394E+02   -0.477071794449589506E+05   -0.638515351937697861E+01    1
    0.632824897766113281E-01    0.218211013078689575E+02   -0.472390766570970736E+05   -0.639515351937698195E+01    1
    0.321657299995422363E+00    0.195432901382446289E+01   -0.464175566229806718E+05   -0.640515351937697730E+01    1
    0.180369326451256251E+00    0.210805636962061271E+02   -0.462540531207968015E+05   -0.641515351937697620E+01    1
    0.680253408209436361E+00   -0.109400853055991121E+00   -0.462223881133467585E+05   -0.642515351937697776E+01    1
    0.362409472465515137E+00    0.199665987491607666E+02   -0.453356609680705878E+05   -0.643515351937697222E+01    1
    0.440295970181826757E+00    0.194751208655377219E+02   -0.448828157105018036E+05   -0.644515351937697556E+01    1
    0.702857494354248047E+00    0.179110145568847656E+02   -0.446630034710994587E+05   -0.645515351937697535E+01    1
    0.244335725964383993E+00    0.205158398843342056E+02   -0.441804479544392598E+05   -0.646515351937697513E+01    1
    0.414120852947235107E+00    0.193679630756378174E+02   -0.423624259505314621E+05   -0.647515351937697048E+01    1
    0.132740765787684178E+00    0.354747058154187833E+01   -0.419974605055614666E+05   -0.648515351937697559E+01    1
    0.292942951665492446E+00    0.259922137809135556E+01   -0.417704522563701394E+05   -0.649515351937697538E+01    1
    0.775904337019124535E+00   -0.151107106896777310E+00   -0.413831292449388784E+05   -0.650515351937697694E+01    1
    0.193838396808260344E+00    0.203160251415875059E+02   -0.395922142236536311E+05   -0.651515351937697318E+01    1
    0.201415002346038818E+00    0.200874614715576172E+02   -0.378792272546523964E+05   -0.652515351937697652E+01    1
    0.238198637962341309E-01    0.470256268978118896E+01   -0.375592976469968344E+05   -0.653515351937697631E+01    1
    0.282946884632110596E+00    0.191901963949203491E+02   -0.339544826597998908E+05   -0.654515351937697609E+01    1
    0.502176729196585292E+00    0.179319370379821237E+02   -0.338874355250442241E+05   -0.655515351937696966E+01    1
    0.278947695284445130E+00    0.191955570587228728E+02   -0.338082457984431021E+05   -0.656515351937697567E+01    1
    0.824359595775604248E+00    0.159556597471237183E+02   -0.334455467613806468E+05   -0.657515351937698256E+01    1
    0.616559028625488281E+00    0.171865463256835938E+02   -0.332526610729287277E+05   -0.658515351937698501E+01    1
    0.952401412950463877E+00   -0.186383670282477709E+00   -0.330701709324733238E+05   -0.659515351937696881E+01    1
    0.165457129478454590E+00    0.435459554195404053E+01   -0.329341716360817736E+05   -0.660515351937696948E+01    1
    0.477040235775879007E+00    0.179343111152414529E+02   -0.326614898144267609E+05   -0.661515351937697371E+01    1
    0.270566428916581780E+00    0.386612847211983990E+01   -0.316568731187586891E+05   -0.662515351937697705E+01    1
    0.468463236320790566E+00    0.269441886396663044E+01   -0.316184657020479463E+05   -0.663515351937697861E+01    1
    0.872049771077821334E+00    0.154141863235252323E+02   -0.313760169359932952E+05   -0.664515351937698107E+01    1
    0.632113085865249391E+00    0.178970630741765468E+01   -0.313063690369022079E+05   -0.665515351937697286E+01    1
    0.897301658983624573E+00    0.427243873150210618E+00   -0.304492189289115231E+05   -0.666515351937697353E+01    1
    0.248757183551788330E+00    0.415560543537139893E+01   -0.303640514720480278E+05   -0.667515351937697510E+01    1
    0.471872801045701062E+00    0.311355299014376463E+01   -0.280662044764725506E+05   -0.668515351937697488E+01    1
    0.700310329688712541E+00    0.199815131661935474E+01   -0.265970517534885221E+05   -0.669515351937697734E+01    1
    0.851741552352905273E+00    0.121344983577728271E+01   -0.262359082958796716E+05   -0.670515351937697446E+01    1
    0.271958617852669005E+00    0.455196273887849046E+01   -0.261536595032621881E+05   -0.671515351937697247E+01    1
    0.651398384277172449E+00    0.160796307667463694E+02   -0.260199820498361114E+05   -0.672515351937697314E+01    1
    0.719778248060903625E+00    0.199542347627548722E+01   -0.257980638254921905E+05   -0.673515351937697382E+01    1
    0.149959264347450855E+00    0.540990874169555624E+01   -0.253424537914676512E+05   -0.674515351937697183E+01    1
    0.398041692928310153E+00    0.395137879939149173E+01   -0.249895884141980750E+05   -0.675515351937697428E+01    1
    0.184113665909299534E+00    0.524775515447526786E+01   -0.249780011236430801E+05   -0.676515351937697584E+01    1
    0.395637578416875024E+00    0.174231159243122953E+02   -0.249031453338069223E+05   -0.677515351937697829E+01    1
    0.458168664191479169E+00    0.361421647363020426E+01   -0.248626577632645422E+05   -0.678515351937697098E+01    1
    0.637836337089538574E+00    0.157026898860931396E+02   -0.226791986995624975E+05   -0.679515351937697432E+01    1
    0.262740567832121075E+00    0.513942804194493341E+01   -0.223000655457311914E+05   -0.680515351937697410E+01    1
    0.513325333595275879E-01    0.656846702098846436E+01   -0.215458081011246759E+05   -0.681515351937697567E+01    1
    0.601512231680041642E+00    0.330861458465361125E+01   -0.211577313306993601E+05   -0.682515351937697723E+01    1
    0.909668200303378360E+00    0.180340196885230242E+01   -0.199364317323275645E+05   -0.683515351937697613E+01    1
    0.795715112392197943E-01    0.669541499609686142E+01   -0.195263538982197533E+05   -0.684515351937697059E+01    1
    0.128960018926273817E+00    0.180703636717949259E+02   -0.192273565937382627E+05   -0.685515351937697126E+01    1
    0.798298704066956910E+00    0.141931999344729967E+02   -0.190976359981143542E+05   -0.686515351937697371E+01    1
    0.904259065593405187E+00    0.204238159591205992E+01   -0.185933501663081552E+05   -0.687515351937697083E+01    1
    0.295930945915108753E-01    0.728961692461860977E+01   -0.178175481356819400E+05   -0.688515351937697062E+01    1
    0.707301022274739677E+00    0.328834551787136853E+01   -0.174457928917476347E+05   -0.689515351937697307E+01    1
    0.866526325565004529E+00    0.251925532873567803E+01   -0.168907241097222213E+05   -0.690515351937697019E+01    1
    0.178815352625085022E+00    0.651653833096871793E+01   -0.167454628655278102E+05   -0.691515351937697176E+01    1
    0.449001974363686163E+00    0.492495307410546168E+01   -0.164460706016744662E+05   -0.692515351937697421E+01    1
    0.100750717996938549E+00    0.707620137882034328E+01   -0.163576706640423035E+05   -0.693515351937697400E+01    1
    0.192185059961095500E+00    0.650778589995278267E+01   -0.162998172839406398E+05   -0.694515351937697556E+01    1
    0.987356553450067898E+00    0.201124174328780825E+01   -0.161928384951253138E+05   -0.695515351937697623E+01    1
    0.424522198797477823E+00    0.158717490689910541E+02   -0.157121823068142457E+05   -0.696515351937697869E+01    1
    0.774374064525439443E+00    0.137525001680589085E+02   -0.155082004061590487E+05   -0.697515351937697670E+01    1
    0.554122303169075292E+00    0.150733334935076400E+02   -0.154356163919002465E+05   -0.698515351937697471E+01    1
    0.972408177416308583E+00    0.222091638072453179E+01   -0.154309692569416347E+05   -0.699515351937697627E+01    1
    0.358045180305210986E+00    0.564501111311605719E+01   -0.153905870065501840E+05   -0.700515351937697339E+01    1
    0.833877623081207275E+00    0.297582030296325684E+01   -0.152351110071040002E+05   -0.701515351937697229E+01    1
    0.826902264954731514E+00    0.133201493033207932E+02   -0.149186913977042241E+05   -0.702515351937697385E+01    1
    0.647703065617481255E+00    0.410708049761708338E+01   -0.145698563064268237E+05   -0.703515351937696920E+01    1
    0.912733256816864014E+00    0.269701778888702393E+01   -0.144846913811370723E+05   -0.704515351937696899E+01    1
    0.699022651461229660E+00    0.139734333287575403E+02   -0.141291452379426810E+05   -0.705515351937697233E+01    1
    0.689459042051895010E+00    0.400443404134228942E+01   -0.138523238634344380E+05   -0.706515351937697300E+01    1
    0.785863095667817757E+00    0.360143348644824357E+01   -0.132012062407648154E+05   -0.707515351937697190E+01    1
    0.238812288872089218E+00    0.164535261512655389E+02   -0.131977079361081196E+05   -0.708515351937697524E+01    1
    0.208131782598412918E+00    0.166007884579422935E+02   -0.131058470270900725E+05   -0.709515351937697947E+01    1
    0.736932275820141203E+00    0.396380887240562529E+01   -0.126803087550693690E+05   -0.710515351937697481E+01    1
    0.698224306571287978E+00    0.136799538807907695E+02   -0.125269486840759309E+05   -0.711515351937697194E+01    1
    0.609785673279107043E+00    0.470909703746309560E+01   -0.124568903622593680E+05   -0.712515351937697261E+01    1
    0.988289316700587728E+00    0.279426319412971402E+01   -0.119891345317373234E+05   -0.713515351937696796E+01    1
    0.642139579318723785E+00    0.138872238071810692E+02   -0.118352636069422551E+05   -0.714515351937696508E+01    1
    0.288752024262335372E-01    0.842968046839560614E+01   -0.116178617811529821E+05   -0.715515351937696753E+01    1
    0.758117933315774262E+00    0.131189454291679368E+02   -0.115602549140670599E+05   -0.716515351937696821E+01    1
    0.324327722673567603E-01    0.170398449322508760E+02   -0.107868810061510594E+05   -0.717515351937696444E+01    1
    0.579206090087002190E-01    0.168604257706727374E+02   -0.105426360628075709E+05   -0.718515351937696511E+01    1
    0.899611515996672995E+00    0.119677961705837888E+02   -0.103829811536023753E+05   -0.719515351937696845E+01    1
    0.589728210630671712E+00    0.138936962339581420E+02   -0.103189828417349236E+05   -0.720515351937697446E+01    1
    0.729238812856907836E+00    0.130073235091047934E+02   -0.101534972702699251E+05   -0.721515351937697869E+01    1
    0.903381407606546616E+00    0.117766104210289804E+02   -0.963124818785899879E+04   -0.722515351937697670E+01    1
