    0.483932155013926280E+00    0.102129250569038312E+02   -0.265984987141646485E+02
    0.483932155013926280E+00    0.102129250569038312E+02   -0.265984987141646485E+02
    0.515944482769257196E+00    0.100221023715218820E+02   -0.265887776777714926E+02
    0.513937036530627167E+00    0.100430743536858031E+02   -0.265850181683008344E+02
    0.485864445384554422E+00    0.101441454558634838E+02   -0.265496193271124206E+02
    0.485864445384554422E+00    0.101441454558634838E+02   -0.265496193271124206E+02
    0.481781342147344860E+00    0.102013483444436481E+02   -0.265435795122110036E+02
    0.508102387955060242E+00    0.100898968264190572E+02   -0.265310564728229892E+02
    0.493396013823019564E+00    0.101779070007093821E+02   -0.265016509831503697E+02
    0.514273811859127017E+00    0.998551851818963243E+01   -0.264799838839520767E+02
    0.514273811859127017E+00    0.998551851818963243E+01   -0.264799838839520767E+02
    0.499527052207778210E+00    0.101449549211184582E+02   -0.264788650496561964E+02
    0.482911805886034551E+00    0.101795393365352353E+02   -0.264772680776365554E+02
    0.483612648742231699E+00    0.101708744212849496E+02   -0.264598331757229133E+02
    0.483409219954811287E+00    0.102053536705908954E+02   -0.264314936601850157E+02
    0.516416736328518144E+00    0.999337098869279572E+01   -0.264304182206876952E+02
    0.511816448226221410E+00    0.100576636117515505E+02   -0.264205599202590378E+02
    0.487133687639483559E+00    0.101366910064530700E+02   -0.264108078637827930E+02
    0.487133687639483559E+00    0.101366910064530700E+02   -0.264108078637827930E+02
    0.497240675551905986E+00    0.100634111011958964E+02   -0.264024349660083395E+02
    0.497240675551905986E+00    0.100634111011958964E+02   -0.264024349660083395E+02
    0.495500932917169679E+00    0.100748244319868334E+02   -0.263837251538436810E+02
    0.494452985905773912E+00    0.100818344749554427E+02   -0.263792910825210072E+02
    0.506701562363800040E+00    0.100131982435453430E+02   -0.263703307819423216E+02
    0.506701562363800040E+00    0.100131982435453430E+02   -0.263703307819423216E+02
    0.498325168264941665E+00    0.100574288048512344E+02   -0.263700392835459212E+02
    0.514166936703368882E+00    0.999013141834015883E+01   -0.263639060157073892E+02
    0.514166936703368882E+00    0.999013141834015883E+01   -0.263639060157073892E+02
    0.512226719331992819E+00    0.999346966373865797E+01   -0.263578308701365636E+02
    0.485431454936175011E+00    0.102021942829851291E+02   -0.263530527110559945E+02
    0.511459355357555046E+00    0.999624690423292606E+01   -0.263325991802361905E+02
    0.485365598770144346E+00    0.102014231032902529E+02   -0.263317023724415797E+02
    0.502531951361134599E+00    0.101236693389876393E+02   -0.263223462862579289E+02
    0.509693776738029958E+00    0.100727314046427310E+02   -0.263180195051970642E+02
    0.483597108052926050E+00    0.101871290047672112E+02   -0.262824949788845110E+02
    0.483597108052926050E+00    0.101871290047672112E+02   -0.262824949788845110E+02
    0.498663226479437727E+00    0.100572228823386993E+02   -0.262795988073633175E+02
    0.483882679396298032E+00    0.101954262475095625E+02   -0.262762322055386939E+02
    0.514043783810425703E+00    0.100295791644859271E+02   -0.262619700217810248E+02
    0.512569236647015702E+00    0.100456231940863638E+02   -0.262609751066215651E+02
    0.510226325017745008E+00    0.100667748003659092E+02   -0.262593897401304233E+02
    0.511056422582514047E+00    0.100594633609109110E+02   -0.262534029264512228E+02
    0.511056422582514047E+00    0.100594633609109110E+02   -0.262534029264512228E+02
    0.484761515138579346E+00    0.101672302318321215E+02   -0.262533829512138723E+02
    0.484761515138579346E+00    0.101672302318321215E+02   -0.262533829512138723E+02
    0.514353400584143028E+00    0.100212402441257140E+02   -0.261998363085628583E+02
    0.499096908570341391E+00    0.101415944208628623E+02   -0.261871173910468187E+02
    0.497390046542545705E+00    0.101509721226792706E+02   -0.261807881794053081E+02
    0.487669584729758965E+00    0.101391253364865044E+02   -0.261775355984067097E+02
    0.501567250278324273E+00    0.100428814052586119E+02   -0.261743575523815437E+02
    0.504641813821816387E+00    0.101064853496553404E+02   -0.261680980827937191E+02
    0.504641813821816387E+00    0.101064853496553404E+02   -0.261680980827937191E+02
    0.506305427673569453E+00    0.100196951485425387E+02   -0.261640449056317834E+02
    0.486423987414684289E+00    0.101932349007128060E+02   -0.261599157803595084E+02
    0.489531931676815912E+00    0.101855595443919782E+02   -0.261457527568351011E+02
    0.484896608247680549E+00    0.101749934605907697E+02   -0.261341776625527196E+02
    0.502659479963933231E+00    0.101186082784156284E+02   -0.261245472716278684E+02
    0.507272048091433447E+00    0.100864140025116029E+02   -0.261172149140374508E+02
    0.507272048091433447E+00    0.100864140025116029E+02   -0.261172149140374508E+02
    0.488166331561650457E+00    0.101884966716447884E+02   -0.261147048088803508E+02
    0.485023639469337631E+00    0.101759843409975836E+02   -0.261074215054652257E+02
    0.485023639469337631E+00    0.101759843409975836E+02   -0.261074215054652257E+02
    0.485091754091839356E+00    0.101743750179204042E+02   -0.261062945107814350E+02
    0.496659443784910226E+00    0.101531398057438480E+02   -0.261030131845731574E+02
    0.510146927858837751E+00    0.100614094296525103E+02   -0.260636865749531275E+02
    0.486732447997603568E+00    0.101540024461650056E+02   -0.260521032724398509E+02
    0.485581700405461780E+00    0.101838585030001916E+02   -0.260477552893587223E+02
    0.509071887950890645E+00    0.100122847330936651E+02   -0.260416660403869571E+02
    0.512246537732533147E+00    0.100059495315639104E+02   -0.260411632672090896E+02
    0.495689706202722569E+00    0.101563125645567993E+02   -0.260262736234997618E+02
    0.495689706202722569E+00    0.101563125645567993E+02   -0.260262736234997618E+02
    0.489967408707980168E+00    0.101802641565821652E+02   -0.260196328552626177E+02
    0.488549318048661141E+00    0.101366388532180061E+02   -0.260192661326495163E+02
    0.486163043806916939E+00    0.101649817370154381E+02   -0.260055003748194444E+02
    0.486727310317243700E+00    0.101845470149823818E+02   -0.259965524234390912E+02
    0.486727310317243700E+00    0.101845470149823818E+02   -0.259965524234390912E+02
    0.486252224711644310E+00    0.101651156376265135E+02   -0.259889268775307691E+02
    0.495706677862651879E+00    0.101550789491551470E+02   -0.259797523007627120E+02
    0.511049703968064040E+00    0.100492108078083255E+02   -0.259732669015889925E+02
    0.508109659460118879E+00    0.100757232647816473E+02   -0.259716127993795887E+02
    0.508109659460118879E+00    0.100757232647816473E+02   -0.259716127993795887E+02
    0.512283833723100046E+00    0.100109752792068853E+02   -0.259639046815723233E+02
    0.512283833723100046E+00    0.100109752792068853E+02   -0.259639046815723233E+02
    0.497943204216007351E+00    0.100686827644991439E+02   -0.259613049947600203E+02
    0.497943204216007351E+00    0.100686827644991439E+02   -0.259613049947600203E+02
    0.509149087141447354E+00    0.100148697079049107E+02   -0.259568961536217770E+02
    0.509829761062110309E+00    0.100603345514843738E+02   -0.259549053822856983E+02
    0.493570237620233443E+00    0.101644278654274522E+02   -0.259521191220430332E+02
    0.490103722319667034E+00    0.101252238639899872E+02   -0.259487839079702916E+02
    0.489751141576146187E+00    0.101283849906385086E+02   -0.259465133397577610E+02
    0.489751141576146187E+00    0.101283849906385086E+02   -0.259465133397577610E+02
    0.490038446105826697E+00    0.101258912155648666E+02   -0.259458462614880538E+02
    0.508645666125238982E+00    0.100704312225476542E+02   -0.259454849208294824E+02
    0.498884096870281568E+00    0.101369720549007845E+02   -0.259333279439062174E+02
    0.494024794460463101E+00    0.101618608181143912E+02   -0.259325305594616538E+02
    0.502209782303260632E+00    0.100453551863052191E+02   -0.259230566785728769E+02
    0.508222934017966033E+00    0.100722229969993400E+02   -0.258938791165801874E+02
    0.488282580399719834E+00    0.101788512243469143E+02   -0.258924325263616630E+02
    0.497684512443621774E+00    0.100721073845361211E+02   -0.258887607372944295E+02
    0.504133060506741781E+00    0.100367229891817686E+02   -0.258871083839162175E+02
    0.497720269586420683E+00    0.101415855976650811E+02   -0.258615265087712345E+02
    0.496266157186553147E+00    0.101486756699009177E+02   -0.258425562915743576E+02
    0.496266157186553147E+00    0.101486756699009177E+02   -0.258425562915743576E+02
    0.487656900687767680E+00    0.101728659977069213E+02   -0.258262924651972554E+02
    0.504016635265389090E+00    0.101018386858468361E+02   -0.258196742997297939E+02
    0.497436508094588781E+00    0.100755705050718873E+02   -0.258169833791849008E+02
    0.489145835106098825E+00    0.101400126181226007E+02   -0.258120128842426588E+02
    0.509926408060075387E+00    0.100195084986362062E+02   -0.258099153496747924E+02
    0.500023926201724755E+00    0.101269832406090323E+02   -0.258033435337636199E+02
    0.505837262770889140E+00    0.100877171531006873E+02   -0.257888619508807970E+02
    0.499202923285568367E+00    0.101311420536674177E+02   -0.257805578258171870E+02
    0.497815620118270963E+00    0.100743687272163172E+02   -0.257748901759841296E+02
    0.502060138549041191E+00    0.101135295291480283E+02   -0.257719431849193406E+02
    0.500928638320537911E+00    0.101206326057532436E+02   -0.257713834219022786E+02
    0.501482457965183981E+00    0.101170380643248272E+02   -0.257661206613265108E+02
    0.501482457965183981E+00    0.101170380643248272E+02   -0.257661206613265108E+02
    0.508128549769086058E+00    0.100256049873355018E+02   -0.257535714627966144E+02
    0.489224712712111709E+00    0.101696233309144048E+02   -0.257434485949245975E+02
    0.499394625920383806E+00    0.101284534372966242E+02   -0.257250274466279301E+02
    0.488389544732255598E+00    0.101616973922815532E+02   -0.257248935142221065E+02
    0.494450579537104473E+00    0.100984137297163130E+02   -0.257248875213781467E+02
    0.510248135254043333E+00    0.100425514297940843E+02   -0.257239145590293710E+02
    0.498164041562357163E+00    0.100738059802755444E+02   -0.257198210745263900E+02
    0.493329700469800680E+00    0.101581762200374186E+02   -0.257175287005874011E+02
    0.500490532463871207E+00    0.100606409844612443E+02   -0.257040855341426422E+02
    0.507897289470024882E+00    0.100284177843400073E+02   -0.257040219610657736E+02
    0.495692769776584219E+00    0.101472997182062059E+02   -0.257007373379397279E+02
    0.510041377330571866E+00    0.100290834329386556E+02   -0.256903345828628815E+02
    0.510041377330571866E+00    0.100290834329386556E+02   -0.256903345828628815E+02
    0.491146533670344554E+00    0.101265740517335097E+02   -0.256867944550900233E+02
    0.492318473396185285E+00    0.101606051594204594E+02   -0.256852305083666579E+02
    0.503448448199383392E+00    0.100461762814764768E+02   -0.256793589193871981E+02
    0.489043464401484995E+00    0.101615317340761706E+02   -0.256731793827135846E+02
    0.497897362248738207E+00    0.100769581161062085E+02   -0.256705672291327751E+02
    0.500858537402896764E+00    0.101179796548479111E+02   -0.256674851657796772E+02
    0.502400355818764854E+00    0.101080613154177890E+02   -0.256650884988224739E+02
    0.491905485038098833E+00    0.101207581727828781E+02   -0.256648003656568520E+02
    0.504987508419080022E+00    0.100404371264587908E+02   -0.256496297047802635E+02
    0.504926535458880665E+00    0.100894314075993989E+02   -0.256409580102126426E+02
    0.492211156237667369E+00    0.101192231749985169E+02   -0.256399572953815778E+02
    0.494520764853453421E+00    0.101008729330829148E+02   -0.256391899168357646E+02
    0.493574756467210884E+00    0.101080815366618104E+02   -0.256385033325044027E+02
    0.489685269555858060E+00    0.101606760166889529E+02   -0.256345750185665153E+02
    0.498243146054780373E+00    0.100759952605371552E+02   -0.256334057449079289E+02
    0.489690258031548087E+00    0.101602729135485852E+02   -0.256313953724882531E+02
    0.493612969837827487E+00    0.101081737877881288E+02   -0.256286407152053037E+02
    0.504722523182517424E+00    0.100427337560848748E+02   -0.256175223367029972E+02
    0.490415206001186488E+00    0.101388008946895809E+02   -0.256124986387744258E+02
    0.501986007377028254E+00    0.100555950331377666E+02   -0.256118337140233123E+02
    0.490091259082369390E+00    0.101592981543759500E+02   -0.256090329260712828E+02
    0.490663873535285566E+00    0.101600031151096744E+02   -0.256080177740445727E+02
    0.508868195122451406E+00    0.100343539316164012E+02   -0.256027448301573557E+02
    0.507326861851746247E+00    0.100675986832728341E+02   -0.256011030204755130E+02
    0.497628685815430516E+00    0.100809787718100772E+02   -0.255992857592824805E+02
    0.504187401082710096E+00    0.100459312990094460E+02   -0.255926230581611804E+02
    0.495996075135946679E+00    0.100922395906602311E+02   -0.255869661327482127E+02
    0.491054713460614745E+00    0.101335912985980698E+02   -0.255832019364396253E+02
    0.505658100850138292E+00    0.100407651076535522E+02   -0.255793541101836794E+02
    0.493983850444093986E+00    0.101500861306766197E+02   -0.255742258669958566E+02
    0.508217847692431945E+00    0.100559844923286299E+02   -0.255713569689535802E+02
    0.492691609101037264E+00    0.101542591939393958E+02   -0.255708020475198232E+02
    0.508779430546638989E+00    0.100459417883192863E+02   -0.255661286209223704E+02
    0.505546720741435474E+00    0.100514746801480150E+02   -0.254057833812141816E+02
    0.503808080987292350E+00    0.100577803610897334E+02   -0.253792491648529790E+02
    0.497091215287593369E+00    0.101014237866407015E+02   -0.252669555970214503E+02
    0.498845554107270273E+00    0.101172879789298911E+02   -0.253497131392325592E+02
    0.498942207180892772E+00    0.100852085716175388E+02   -0.253153808099708009E+02
    0.501536989451407678E+00    0.100840630068538673E+02   -0.252116394774911008E+02
    0.501536989451407678E+00    0.100840630068538673E+02   -0.252116394774911008E+02
    0.502923527124267467E+00    0.100709718610717651E+02   -0.252624301069641533E+02
    0.496216299434979802E+00    0.101203721305694891E+02   -0.252520542588401113E+02
    0.496216299434979802E+00    0.101203721305694891E+02   -0.252520542588401113E+02
    0.497432822055645540E+00    0.101204141645732122E+02   -0.252871986158330238E+02
    0.497432822055645540E+00    0.101204141645732122E+02   -0.252871986158330238E+02
    0.493209973431329218E+00    0.101403582337043723E+02   -0.253919853705520637E+02
    0.498269455905391068E+00    0.101175111974899181E+02   -0.253023934777600239E+02
    0.495720784306763584E+00    0.101150878450381398E+02   -0.252630083502189500E+02
    0.503927724543345779E+00    0.100905122539120953E+02   -0.254856204831487929E+02
    0.497536528098969311E+00    0.101182305757080861E+02   -0.252665165939909038E+02
    0.492452996715460556E+00    0.101289157893229032E+02   -0.254503330205973128E+02
    0.501148897109351177E+00    0.101048662952351904E+02   -0.253772493363945131E+02
    0.505043780130315811E+00    0.100495904526865480E+02   -0.254471753675985610E+02
    0.501952901382540562E+00    0.100945267579263884E+02   -0.252986472826840192E+02
    0.496087150365049245E+00    0.101289229405696517E+02   -0.253281497479677498E+02
    0.498248527760499993E+00    0.100891637146192323E+02   -0.253221218375097301E+02
    0.502609239131160956E+00    0.100704799956490980E+02   -0.252716447666391062E+02
    0.494207720412309759E+00    0.101449820666266071E+02   -0.254828097918509719E+02
    0.499655283298664266E+00    0.101051660587264145E+02   -0.252416518335053404E+02
    0.499823591562058800E+00    0.100935678503381894E+02   -0.251951923241087101E+02
    0.497864043808956769E+00    0.101312272229519529E+02   -0.255482668645120867E+02
    0.496388321913674935E+00    0.100954177947357842E+02   -0.254430053433348782E+02
    0.493911485212940593E+00    0.101235429049839212E+02   -0.253464753516998620E+02
    0.502293559310914017E+00    0.100640214679232614E+02   -0.253762717438537706E+02
    0.496451839081050339E+00    0.101004324628362170E+02   -0.253424042544616661E+02
    0.499557190316179844E+00    0.101012669301123168E+02   -0.252067973633146494E+02
    0.495193860260714436E+00    0.101247985149282620E+02   -0.252791972330354824E+02
    0.492855997728708861E+00    0.101248366135996086E+02   -0.254450426089508319E+02
    0.491673679849528533E+00    0.101500238032212984E+02   -0.254912147369325517E+02
    0.493052790098659377E+00    0.101288079135458879E+02   -0.253892338532828852E+02
    0.494419877929216045E+00    0.101459727281218939E+02   -0.255187679315686289E+02
    0.499153407824912521E+00    0.100765865496264908E+02   -0.254646821495067002E+02
    0.503148606216664795E+00    0.100780126648778889E+02   -0.252534935493389021E+02
    0.493389981121828358E+00    0.101436391952358669E+02   -0.254262465461776586E+02
    0.497108915123010087E+00    0.101086944611224290E+02   -0.252209291963276776E+02
    0.507277477957256528E+00    0.100495724779138165E+02   -0.254535698804813251E+02
    0.494201296567579051E+00    0.101346751070674408E+02   -0.253431812667363907E+02
    0.496600817299597264E+00    0.101285737926489610E+02   -0.253537191615941637E+02
    0.491868903513245026E+00    0.101374954367833929E+02   -0.254519167075966344E+02
    0.495787421127692696E+00    0.101225304482654117E+02   -0.252633876323430826E+02
    0.508430184500408111E+00    0.100524382265791807E+02   -0.255651782742616902E+02
    0.493965229905947434E+00    0.101364208745098843E+02   -0.253571935373753519E+02
    0.497813282537609036E+00    0.101163978178087675E+02   -0.252596749776079044E+02
    0.496277130465246186E+00    0.101391905322744869E+02   -0.255479833885793646E+02
    0.493047849111410530E+00    0.101249336757733559E+02   -0.254210459856130377E+02
    0.501841224456847868E+00    0.100809326372598349E+02   -0.252195791785123191E+02
    0.499017994298109779E+00    0.101077929966408888E+02   -0.252322913352020670E+02
    0.498275941903069619E+00    0.101294289261269697E+02   -0.255596581638485780E+02
    0.494340481873893789E+00    0.101342712920026443E+02   -0.253401845900775236E+02
    0.499734843227403691E+00    0.100903674977139950E+02   -0.252079017621506409E+02
    0.500920783207133069E+00    0.100997860489449920E+02   -0.252722797117359939E+02
    0.500920783207133069E+00    0.100997860489449920E+02   -0.252722797117359939E+02
    0.500543146569071395E+00    0.100898316432809096E+02   -0.251987328133722421E+02
    0.500945686004654611E+00    0.101014006881716369E+02   -0.252961084177338371E+02
    0.506276413751057919E+00    0.100477966348085630E+02   -0.254396271580974300E+02
    0.497884931206695525E+00    0.100903909188950784E+02   -0.253415444378576780E+02
    0.500186272342772353E+00    0.100866063040795559E+02   -0.252165807277139749E+02
    0.502837922549148386E+00    0.100767131357985100E+02   -0.252411562476323752E+02
    0.495204655606586053E+00    0.101429670925901831E+02   -0.255220761521342361E+02
    0.494561088715864627E+00    0.101064217000784637E+02   -0.254981999457999819E+02
    0.491478115034911511E+00    0.101552457015037696E+02   -0.255487179493821692E+02
    0.499982939746826283E+00    0.101003628543425208E+02   -0.252174139548153811E+02
    0.501587648727426116E+00    0.101006256107625525E+02   -0.253528649937372705E+02
    0.504930580868739542E+00    0.100527822492676187E+02   -0.254037804599689139E+02
    0.504013479394493924E+00    0.100711935934728380E+02   -0.252804704685880957E+02
    0.505331312626670970E+00    0.100637790773491531E+02   -0.253388063807567967E+02
    0.492395047264497454E+00    0.101223144306044048E+02   -0.255472359104793334E+02
    0.493260350398865510E+00    0.101329953646107782E+02   -0.253618785679708090E+02
    0.503151510539019520E+00    0.100954303396113438E+02   -0.254677457504139291E+02
    0.499786840175916680E+00    0.100935501323666337E+02   -0.251954638838678520E+02
    0.506018980701445464E+00    0.100549241120718378E+02   -0.253831567065219943E+02
    0.495619942074016717E+00    0.101175620332258021E+02   -0.252607831257941804E+02
    0.495619942074016717E+00    0.101175620332258021E+02   -0.252607831257941804E+02
    0.500309931409088082E+00    0.100931529057252440E+02   -0.251971995903958650E+02
    0.505695190149134999E+00    0.100513906803830011E+02   -0.254051936379323031E+02
    0.507306125342232406E+00    0.100537748953382362E+02   -0.254564171315961509E+02
    0.495742878978420676E+00    0.101271786638594072E+02   -0.252957078860239122E+02
    0.505968107539300660E+00    0.100659413875382988E+02   -0.253969699513204823E+02
    0.499774718270345697E+00    0.101121490215020593E+02   -0.253528295259169951E+02
    0.500453412118841090E+00    0.100670311853012571E+02   -0.255187886004417273E+02
    0.493212554059754726E+00    0.101365594784148989E+02   -0.253703538603893755E+02
    0.507380950092012450E+00    0.100633894816912424E+02   -0.255431992800225878E+02
    0.498140349487499579E+00    0.101160467545642163E+02   -0.252734245320190318E+02
    0.496053564407450964E+00    0.101352215846023910E+02   -0.254323901906901106E+02
    0.503113464438685876E+00    0.100540623047049031E+02   -0.255076140962821789E+02
    0.502275268318702062E+00    0.100645207051955516E+02   -0.253688005292610548E+02
    0.502275268318702062E+00    0.100645207051955516E+02   -0.253688005292610548E+02
    0.505043422714724022E+00    0.100716511405520670E+02   -0.253521547135535741E+02
    0.496719105634186031E+00    0.101199554500842765E+02   -0.252548427501015702E+02
    0.501656651404154608E+00    0.101080257725219127E+02   -0.255247363011737427E+02
    0.496315317808901979E+00    0.101027258490691381E+02   -0.253241880409382141E+02
    0.498554692968853019E+00    0.101176253492496073E+02   -0.253278963895661491E+02
    0.498554692968853019E+00    0.101176253492496073E+02   -0.253278963895661491E+02
    0.491282640157803319E+00    0.101470209368962045E+02   -0.254882383334992362E+02
    0.493508486410841107E+00    0.101318008379986821E+02   -0.253488610282355822E+02
    0.504811910353888393E+00    0.100454193043525457E+02   -0.255438167768597424E+02
    0.503969114998242818E+00    0.100742210302877311E+02   -0.252850197920292921E+02
    0.502295719017473385E+00    0.100676264030477007E+02   -0.253179363681070129E+02
