2.548E9  0.276914 -0.076047 0.01089  0.004232  0.001464  0.001265 
2.564E9  0.27725  -0.078201 0.012124 0.004409  0.001438  0.001546 
2.58E9   0.279731 -0.080484 0.010588 0.0043    0.001635  0.001638 
2.596E9  0.273821 -0.080011 0.008343 0.00489   0.001424  0.001503 
2.612E9  0.27664  -0.077451 0.00887  0.004268  0.001253  0.001826 
2.628E9  0.268003 -0.075777 0.010666 0.00429   0.001552  0.001774 
2.644E9  0.271153 -0.079662 0.009792 0.004329  0.001794  0.001772 
2.66E9   0.26824  -0.082849 0.009071 0.004218  0.00169   0.001802 
2.676E9  0.269894 -0.077634 0.009882 0.004728  0.001462  0.001823 
2.692E9  0.268115 -0.078984 0.010642 0.004274  0.001307  0.001693 
2.708E9  0.266199 -0.079978 0.010276 0.003966  0.001409  0.001311 
2.724E9  0.260253 -0.076252 0.01025  0.004483  0.001367  0.00138  
2.74E9   0.258883 -0.077018 0.006911 0.004456  0.001551  0.001548 
2.756E9  0.260072 -0.075921 0.009308 0.004192  0.001159  0.001558 
2.772E9  0.256318 -0.078886 0.011675 0.004682  0.001644  0.001596 
2.788E9  0.259416 -0.07977  0.012979 0.004363  0.001266  0.001253 
2.804E9  0.255216 -0.078584 0.009719 0.003708  0.001483  0.001631 
2.82E9   0.254728 -0.078483 0.008404 0.003965  0.001482  0.001327 
2.836E9  0.252283 -0.076513 0.012997 0.004133  0.001629  0.001502 
2.852E9  0.251922 -0.076583 0.011923 0.004153  0.001613  0.001691 
2.868E9  0.248217 -0.076464 0.01169  0.003997  0.001363  0.001604 
2.884E9  0.246896 -0.07529  0.01008  0.003803  0.001814  0.001757 
2.9E9    0.253925 -0.075919 0.013044 0.004203  0.001761  0.002024 
2.916E9  0.247411 -0.078646 0.013805 0.00568   0.002727  0.002871 
4.7E9    0.194444 -0.062728 0.005042 0.001955  0.001161  0.001375 
4.716E9  0.193421 -0.061569 0.003479 0.00182   0.001073  0.001197 
4.732E9  0.194734 -0.062501 0.004692 0.001934  0.001145  0.001468 
4.748E9  0.193142 -0.060616 0.005276 0.001818  0.001183  0.001267 
4.764E9  0.19218  -0.06231  0.004014 0.001937  0.001379  0.001437 
4.78E9   0.193214 -0.062654 0.00367  0.001738  0.001276  0.001245 
4.796E9  0.193277 -0.062332 0.004374 0.001923  0.001343  0.001333 
4.812E9  0.192166 -0.063707 0.005032 0.001976  0.001122  0.001498 
4.828E9  0.190399 -0.061455 0.004354 0.00201   0.001356  0.001498 
4.844E9  0.190395 -0.062771 0.005271 0.00203   0.001146  0.001494 
4.86E9   0.190903 -0.062108 0.005996 0.001683  0.001268  0.001361 
4.876E9  0.190213 -0.063008 0.004194 0.002004  0.001436  0.001515 
4.892E9  0.189814 -0.060988 0.00658  0.001862  0.001133  0.001431 
4.908E9  0.188757 -0.061556 0.004927 0.002195  0.001219  0.001433 
4.924E9  0.188843 -0.062924 0.004352 0.002392  0.001234  0.001362 
4.94E9   0.189374 -0.062433 0.005112 0.002261  0.001313  0.001609 
4.956E9  0.188769 -0.060921 0.005078 0.00247   0.001319  0.00155  
4.972E9  0.186594 -0.060839 0.006098 0.002304  0.001225  0.001555 
4.988E9  0.187822 -0.060887 0.004618 0.002183  0.001255  0.001406 
5.004E9  0.185708 -0.059734 0.004721 0.002316  0.001255  0.001405 
5.02E9   0.185908 -0.059807 0.005185 0.002418  0.00129   0.001301 
5.036E9  0.184963 -0.059695 0.005282 0.002103  0.001214  0.001308 
5.052E9  0.183523 -0.059304 0.005323 0.002225  8.89E-4   0.001317 
5.068E9  0.182073 -0.058449 0.004914 0.002299  0.00113   0.001271 
5.084E9  0.182318 -0.060133 0.004528 0.00246   0.001183  0.001499 
5.1E9    0.182271 -0.058916 0.003628 0.00249   0.001163  0.001269 
5.116E9  0.183598 -0.059088 0.003795 0.002319  0.001225  0.001511 
5.132E9  0.180401 -0.05883  0.004835 0.002398  0.001238  0.001627 
5.148E9  0.178837 -0.059777 0.004079 0.002515  0.001339  0.001639 
5.164E9  0.180788 -0.060885 0.004328 0.002744  0.001344  0.001625 
5.18E9   0.178935 -0.058219 0.003771 0.00269   0.001297  0.001835 
5.196E9  0.179255 -0.056904 0.003458 0.002794  0.001067  0.001653 
5.212E9  0.178712 -0.058259 0.004052 0.002534  0.001102  0.001324 
5.228E9  0.178278 -0.05749  0.003903 0.002505  0.001195  0.001355 
5.244E9  0.178461 -0.057205 0.003985 0.002294  0.001007  0.001287 
5.26E9   0.176916 -0.05818  0.004284 0.002508  0.001316  0.001463 
5.276E9  0.176033 -0.059049 0.002884 0.002262  0.001446  0.001688 
5.292E9  0.175831 -0.059391 0.003473 0.002345  0.001304  0.001379 
5.308E9  0.17672  -0.057797 0.005084 0.002267  0.001102  0.001418 
5.324E9  0.175266 -0.058667 0.004949 0.002184  0.001157  0.001488 
5.34E9   0.174801 -0.05844  0.004114 0.002051  0.001221  0.001318 
5.356E9  0.175342 -0.057135 0.003275 0.002437  0.001124  0.001156 
5.372E9  0.173948 -0.05847  0.002543 0.002575  0.001085  0.001214 
5.388E9  0.173918 -0.056698 0.004207 0.002569  0.001037  0.001365 
5.404E9  0.172775 -0.056564 0.004479 0.002529  0.00128   0.001199 
5.42E9   0.172707 -0.056289 0.004263 0.002448  0.001289  0.001506 
5.436E9  0.172852 -0.057268 0.004197 0.002245  0.001217  0.00161  
5.452E9  0.172924 -0.056996 0.0053   0.002217  0.001189  0.001381 
5.468E9  0.173019 -0.057792 0.005431 0.002426  0.001058  0.001087 
5.484E9  0.171694 -0.056799 0.003617 0.002291  0.001282  0.001293 
5.5E9    0.173566 -0.056015 0.00489  0.002391  9.51E-4   0.001358 
5.516E9  0.169973 -0.056357 0.002908 0.002053  0.001101  0.001175 
5.532E9  0.172181 -0.055867 0.003785 0.00235   0.001015  0.00146  
5.548E9  0.171465 -0.055218 0.003968 0.002326  0.001058  0.001275 
5.564E9  0.169289 -0.0551   0.003853 0.002432  0.001088  0.001357 
5.58E9   0.170508 -0.056072 0.003931 0.00232   0.001088  0.001298 
5.596E9  0.169299 -0.054797 0.002872 0.002553  0.00121   0.001436 
5.612E9  0.174576 -0.055148 0.001834 0.003152  0.001056  0.001504 
5.628E9  0.169224 -0.055782 0.002358 0.002448  0.001036  0.001482 
5.644E9  0.168171 -0.056973 0.003749 0.002259  0.001221  0.001439 
5.66E9   0.171053 -0.057185 0.00422  0.00221   0.001172  0.001389 
5.676E9  0.168051 -0.054729 0.004438 0.002352  0.001146  0.001269 
5.692E9  0.167735 -0.056181 0.005691 0.001912  0.001199  0.001221 
5.708E9  0.168374 -0.056508 0.003952 0.002171  0.001174  0.001503 
5.724E9  0.165602 -0.055014 0.006182 0.001887  0.001293  0.00123  
5.74E9   0.165468 -0.05427  0.004893 0.002086  0.001279  0.001203 
5.756E9  0.167654 -0.054632 0.004425 0.001798  0.001153  0.001222 
5.772E9  0.164834 -0.055051 0.004971 0.002398  0.001332  0.001439 
5.788E9  0.164939 -0.05565  0.003567 0.002045  0.001051  0.001348 
5.804E9  0.16267  -0.053974 0.004647 0.00207   9.89E-4   0.001173 
5.82E9   0.162489 -0.0531   0.003314 0.001886  0.001148  0.00131  
5.836E9  0.162457 -0.053195 0.00407  0.001767  0.001063  0.001031 
5.852E9  0.161133 -0.053349 0.0038   0.001855  0.001198  0.001392 
5.868E9  0.160903 -0.051962 0.00345  0.001928  0.0011    0.001374 
5.884E9  0.162549 -0.052198 0.003079 0.002178  0.001157  0.001443 
5.9E9    0.161952 -0.052949 0.003749 0.002065  0.001032  0.001174 
5.916E9  0.161537 -0.051296 0.001817 0.002014  9.58E-4   0.001264 
5.964E9  0.159768 -0.052097 0.003833 0.001939  0.001188  0.00132  
5.98E9   0.162065 -0.051926 0.00329  0.001999  0.00123   0.001407 
5.996E9  0.160389 -0.052393 0.004405 0.002079  0.001221  0.001382 
6.012E9  0.161036 -0.051541 0.002049 0.002054  0.001511  0.001386 
6.028E9  0.160511 -0.053839 0.0031   0.002215  0.001062  0.001459 
6.044E9  0.157887 -0.051576 0.003495 0.002229  0.001184  0.001145 
6.06E9   0.159647 -0.051172 0.001669 0.002173  0.00126   0.001138 
6.076E9  0.157374 -0.050462 0.003388 0.002157  0.001091  0.001255 
6.092E9  0.158996 -0.052504 0.002695 0.002185  0.001107  0.00136  
6.108E9  0.15871  -0.050989 0.003173 0.001954  0.001108  0.001126 
6.124E9  0.158769 -0.050224 0.003497 0.002169  0.001127  0.001431 
6.14E9   0.16018  -0.051256 0.00203  0.002121  0.001315  0.001369 
6.156E9  0.156745 -0.051386 0.003735 0.002164  0.001191  0.001201 
6.172E9  0.159521 -0.050657 0.001516 0.002059  9.01E-4   0.001156 
6.188E9  0.157122 -0.050629 0.002091 0.002291  0.001131  0.001349 
6.204E9  0.157291 -0.050078 0.002183 0.00205   0.001075  0.001392 
6.22E9   0.155578 -0.049742 0.001654 0.001958  0.001467  0.001359 
6.236E9  0.15591  -0.050571 0.001785 0.001806  9.96E-4   0.00121  
6.252E9  0.156006 -0.052528 0.003945 0.001683  0.001161  0.001197 
6.268E9  0.153542 -0.050872 0.002215 0.002056  0.001128  0.001115 
6.284E9  0.15394  -0.050342 0.003175 0.00175   0.001069  0.001241 
6.3E9    0.152227 -0.051348 0.002307 0.001901  0.001327  0.001271 
6.316E9  0.155448 -0.049431 0.003577 0.001531  0.001324  0.001213 
6.332E9  0.154879 -0.050208 0.001638 0.001707  0.001122  0.001037 
6.348E9  0.163285 -0.051544 4.75E-4  0.002328  0.001134  0.001215 
6.364E9  0.160059 -0.052504 9.44E-4  0.002584  0.001514  0.00139  
6.38E9   0.15954  -0.051687 0.002408 0.002413  0.001408  0.001272 
6.396E9  0.158179 -0.050619 0.001535 0.002341  0.001102  9.77E-4  
6.412E9  0.155522 -0.047292 0.003853 0.003014  0.001592  0.001553 
