   -0.796712517738342285E+02   -0.136782288551330566E+02    0.914826546423644515E+01    0.787784380593931632E-01   -0.433160551881862102E+04   -0.489515351937698817E+01    1
    0.106440305709838867E+02   -0.695488929748535156E+02    0.691772727132314635E+00    0.283534067043534233E+00   -0.418373267571524775E+04   -0.490515351937698973E+01    1
   -0.620725154876708984E+02   -0.501741170883178711E+01    0.757063850399423366E+00    0.214929315816875972E-01   -0.418319740099364935E+04   -0.491515351937698775E+01    1
   -0.212342739105224609E+02   -0.517893314361572266E+02    0.153989778315525100E+00    0.251777934177110120E-01   -0.411395171904142717E+04   -0.492515351937698220E+01    1
   -0.517115354537963867E+02   -0.191256046295166016E+02    0.175525773929973039E+01    0.393341883543299686E+00   -0.404223658054853786E+04   -0.493515351937698199E+01    1
    0.338522195816040039E+02   -0.715698719024658203E+02    0.230253110265759113E-01    0.821270849776732592E+00   -0.399315880196961598E+04   -0.494515351937698799E+01    1
    0.706621766090393066E+02   -0.698054909706115723E+02    0.761717156319221406E-01    0.521145509086066855E-01   -0.394136907666764455E+04   -0.495515351937699045E+01    1
   -0.437394857406616211E+02   -0.242719769477844238E+02    0.715693036030965041E-01    0.569792594766371008E+00   -0.388558262416834623E+04   -0.496515351937698846E+01    1
    0.409949421882629395E+02   -0.687118291854858398E+02    0.304965885725610875E+01    0.534691059574294233E-01   -0.380900049018079608E+04   -0.497515351937698824E+01    1
    0.388575792312622070E+02   -0.680110096931457520E+02    0.542783070131506382E-01    0.352818148583119717E+00   -0.378346714772418181E+04   -0.498515351937698359E+01    1
   -0.465819478034973145E+02   -0.168617725372314453E+02    0.112185141712553820E-01    0.437266649762172999E-01   -0.378145452433397622E+04   -0.499515351937698426E+01    1
    0.144251942634582520E+02   -0.627547621726989746E+02    0.247910940217116549E+01    0.336307272974728372E-01   -0.376799401227236376E+04   -0.500515351937698583E+01    1
    0.235473394393920898E+02   -0.960855364799499512E+02    0.661102606442221380E-01    0.123881884417233401E+02   -0.364325500792369803E+04   -0.501515351937698384E+01    1
   -0.677957773208618164E+02   -0.605928182601928711E+02    0.580734366893243887E+02    0.186840090891333722E-01   -0.362706372535369701E+04   -0.502515351937698451E+01    1
    0.218407630920410156E+02   -0.630386114120483398E+02    0.786903053075652803E+01    0.127663136937008792E+01   -0.361699185418216621E+04   -0.503515351937698608E+01    1
    0.555192232131958008E+02   -0.643797278404235840E+02    0.151015442134071378E+02    0.193071408189032061E-01   -0.356076385977958580E+04   -0.504515351937698409E+01    1
   -0.168985247611999512E+02   -0.589886903762817383E+02    0.990969690295833039E+00    0.957181342163898563E+01   -0.355183864187361633E+04   -0.505515351937698298E+01    1
   -0.251137495040893555E+02   -0.350709080696105957E+02    0.301007044918174449E+01    0.240922666229667098E+00   -0.350864912058210575E+04   -0.506515351937698455E+01    1
    0.567527651786804199E+02   -0.628649711608886719E+02    0.176141048267409661E+01    0.190336022042326587E-01   -0.350448507305295152E+04   -0.507515351937697989E+01    1
   -0.256068229675292969E+02   -0.322705388069152832E+02    0.674638751087941468E+00    0.249642956277327510E+01   -0.343118676743710967E+04   -0.508515351937698501E+01    1
   -0.283490300178527832E+02   -0.764978408813476562E+02    0.107935725854042297E+01    0.198149190268573605E+02   -0.335774199493122705E+04   -0.509515351937699013E+01    1
   -0.121993660926818848E+02   -0.392313361167907715E+02    0.231758808350397250E+00    0.307270884091780279E-01   -0.332152664616607080E+04   -0.510515351937699080E+01    1
    0.677232742309570312E+02   -0.554475784301757812E+02    0.170210783956547318E+01    0.116707652290004675E-01   -0.320793920662793153E+04   -0.511515351937698348E+01    1
   -0.484743118286132812E+02    0.556310415267944336E+01    0.403153706865720185E+01    0.634772038997084120E+00   -0.317686126991212404E+04   -0.512515351937698238E+01    1
   -0.181264281272888184E+02   -0.305059909820556641E+02    0.609349657590693081E-01    0.116811107190012732E-01   -0.317199132915119071E+04   -0.513515351937698394E+01    1
    0.601821184158325195E+02   -0.532544374465942383E+02    0.826683151695162337E+02    0.925473835834897840E+00   -0.311275090585378075E+04   -0.514515351937697751E+01    1
   -0.269335746765136719E+02   -0.180952429771423340E+02    0.628671837116121623E+00    0.118458166479718341E+01   -0.304823914877523475E+04   -0.515515351937698085E+01    1
    0.237679481506347656E+02   -0.585948348045349121E+02    0.202342789233099819E-01    0.674383989766873970E+01   -0.300928899056713908E+04   -0.516515351937698330E+01    1
   -0.411230802536010742E+02    0.648394823074340820E+01    0.206809438014813579E+00    0.119531066099000782E-01   -0.299842962801207432E+04   -0.517515351937698220E+01    1
   -0.492709636688232422E+02    0.895562171936035156E+02    0.206098237528132255E+01    0.311310055992765520E+02   -0.297699470791350905E+04   -0.518515351937698643E+01    1
   -0.467871785163879395E+02    0.681772351264953613E+02    0.742597982690549219E+00    0.271304884649041476E-01   -0.293217870673753578E+04   -0.519515351937698533E+01    1
    0.623318076133728027E+02   -0.469971299171447754E+02    0.210109010442054478E+01    0.286732298366800420E+00   -0.279837118388880526E+04   -0.520515351937697623E+01    1
    0.538369178771972656E+02   -0.467031121253967285E+02    0.461889051781809654E-01    0.308666202246392019E+00   -0.275800064093462152E+04   -0.521515351937698224E+01    1
   -0.491343617439270020E+02    0.295733809471130371E+02    0.588735346405281934E+01    0.122921536770152884E+00   -0.272966566284319015E+04   -0.522515351937697670E+01    1
    0.881810426712036133E+02   -0.378274440765380859E+02    0.746319117055076253E+00    0.484727879462213962E+00   -0.271510472731831032E+04   -0.523515351937698092E+01    1
   -0.536163926124572754E+02   -0.307942748069763184E+02    0.277672699302295847E+02    0.108523286597136739E+00   -0.268306877600659982E+04   -0.524515351937698071E+01    1
   -0.947282314300537109E+01   -0.209999918937683105E+02    0.270532685545237184E+00    0.145868304070848775E+00   -0.261249664405252042E+04   -0.525515351937698583E+01    1
   -0.499038577079772949E+02    0.643954277038574219E+01    0.107639800738519540E+02    0.389211694305341549E+01   -0.257440278591948663E+04   -0.526515351937698739E+01    1
    0.821107625961303711E+02   -0.429777979850769043E+02    0.584349732617946955E+02    0.338332040652940691E+01   -0.257202014388461976E+04   -0.527515351937698007E+01    1
    0.731297373771667480E+02   -0.381522536277770996E+02    0.298901764372560264E+01    0.538654001883367567E-01   -0.252110089279458498E+04   -0.528515351937697542E+01    1
    0.642265439033508301E+02   -0.414498209953308105E+02    0.149231106047685298E+02    0.199213730075431061E+01   -0.251655673223842450E+04   -0.529515351937697609E+01    1
   -0.308077335357666016E+02   -0.156165599822998047E+02    0.244981861438547527E+00    0.240320835781664037E+02   -0.244998704946294129E+04   -0.530515351937697677E+01    1
   -0.193913221359252930E+02   -0.346513628959655762E+02    0.690944947156941147E+01    0.137150983112066118E+02   -0.244620757375710309E+04   -0.531515351937698188E+01    1
   -0.215656161308288574E+02   -0.644805908203125000E+02    0.270685106684379673E+00    0.310103775206724350E+02   -0.242612789876338184E+04   -0.532515351937698078E+01    1
   -0.217822790145874023E+02   -0.932156324386596680E+02    0.330261142604785229E+01    0.393213638197247803E+02   -0.242026590902887210E+04   -0.533515351937697613E+01    1
   -0.359777808189392090E+02    0.330950975418090820E+02    0.271291480316986666E+01    0.176547065855078671E-01   -0.240541407689045855E+04   -0.534515351937697680E+01    1
   -0.356678843498229980E+02    0.665747284889221191E+02    0.103614760849941012E+01    0.211649997197440456E+02   -0.239138246932037600E+04   -0.535515351937698103E+01    1
    0.786502718925476074E+02   -0.304098367691040039E+02    0.269720776940881901E+01    0.877679130011092823E-01   -0.229905349365605161E+04   -0.536515351937698171E+01    1
    0.347028255462646484E+02   -0.325247645378112793E+02    0.123613813097115455E+01    0.146812350003542647E+00   -0.225595325430831235E+04   -0.537515351937698238E+01    1
   -0.187706112861633301E+02    0.415819883346557617E+01    0.313784597799935172E+00    0.227130553093972853E+01   -0.223416832607650576E+04   -0.538515351937698128E+01    1
   -0.973165392875671387E+02   -0.588859677314758301E+02    0.910804090778066922E+02    0.148946443602416529E+02   -0.222998031739976068E+04   -0.539515351937698018E+01    1
   -0.304924845695495605E+02    0.555863499641418457E+02    0.197351053253480413E+01    0.133312251077764121E+01   -0.219068708753510964E+04   -0.540515351937698263E+01    1
   -0.839324474334716797E+02    0.838535547256469727E+02    0.211177510111430173E+02    0.855282046926556632E+02   -0.215907652603496354E+04   -0.541515351937698153E+01    1
   -0.174644589424133301E+02   -0.351302862167358398E+02    0.168794241341611873E+02    0.115723036003718143E+02   -0.213925727860558618E+04   -0.542515351937697865E+01    1
    0.336077809333801270E+02   -0.278757691383361816E+02    0.108895266170631988E+01    0.122569384630187475E+00   -0.210194041406718407E+04   -0.543515351937697933E+01    1
   -0.264641523361206055E+02    0.438945412635803223E+02    0.648306614666662617E+00    0.298575893695835548E+01   -0.206266829674602104E+04   -0.544515351937698178E+01    1
   -0.246623992919921875E+02    0.352760791778564453E+02    0.125388521090999472E+01    0.190217044573775668E-01   -0.203115661218942682E+04   -0.545515351937698245E+01    1
    0.876622676849365234E+02   -0.170770525932312012E+02    0.527419336208186929E+00    0.189782610573315913E+01   -0.199480625884016831E+04   -0.546515351937698401E+01    1
    0.682394504547119141E+02   -0.271200180053710938E+02    0.363925715816427048E-01    0.433122738957329112E+01   -0.198455403951821586E+04   -0.547515351937698025E+01    1
   -0.241040706634521484E+02    0.511554956436157227E+02    0.369906623472040161E-01    0.457665787832575965E+01   -0.198070087100706382E+04   -0.548515351937698004E+01    1
    0.698421120643615723E+02   -0.233946204185485840E+02    0.379823209380199478E+00    0.100883453880521903E+00   -0.197806386447356840E+04   -0.549515351937697805E+01    1
    0.385932683944702148E+02   -0.246782541275024414E+02    0.310941807735437385E-01    0.312480884904892467E-01   -0.196522179049446140E+04   -0.550515351937697694E+01    1
    0.919497013092041016E+02   -0.136246919631958008E+02    0.589452971718274021E+01    0.122335311514508702E+00   -0.193159617871346268E+04   -0.551515351937698295E+01    1
    0.156348943710327148E+02   -0.476954102516174316E+02    0.242762935677912939E+01    0.168047262531272743E+02   -0.189588615995255259E+04   -0.552515351937698185E+01    1
    0.771843075752258301E+02   -0.484384298324584961E+02    0.292347074484412661E+00    0.163651457675103700E+02   -0.183836132480369133E+04   -0.553515351937698163E+01    1
   -0.483663082122802734E+01    0.906119465827941895E+02    0.133016616655596345E-01    0.218556440101890459E+01   -0.181919764314672534E+04   -0.554515351937698142E+01    1
   -0.217510223388671875E+02    0.616810202598571777E+02    0.577919097857597031E+01    0.207765554479993286E+00   -0.179326033094902232E+04   -0.555515351937698032E+01    1
   -0.155279278755187988E+02    0.887208104133605957E+02    0.161482813149501220E+00    0.861761119929932420E+02   -0.179178028538186572E+04   -0.556515351937698544E+01    1
   -0.275002479553222656E+02    0.769214749336242676E+02    0.109424235628159821E+02    0.355749747014006878E+01   -0.178956171195414481E+04   -0.557515351937698611E+01    1
   -0.123414516448974609E+02    0.715207457542419434E+02    0.418756990967933840E+00    0.459949793527226203E+00   -0.174576792348754657E+04   -0.558515351937698146E+01    1
   -0.994793176651000977E+01    0.738358139991760254E+02    0.793012569831436642E+00    0.132171947119620242E+00   -0.170404461545202844E+04   -0.559515351937697680E+01    1
    0.828169584274291992E+02   -0.115615844726562500E+02    0.181563254122958706E+00    0.491367568342500860E+01   -0.169956104094099146E+04   -0.560515351937697748E+01    1
    0.519595861434936523E+02   -0.296230792999267578E+02    0.217071559452041996E+01    0.968704932610316938E+01   -0.168704650173119262E+04   -0.561515351937697904E+01    1
    0.996938824653625488E+02    0.691726207733154297E+01    0.708756811638608264E+00    0.676402868233223764E-01   -0.167332152493725289E+04   -0.562515351937698060E+01    1
    0.217013359069824219E+02   -0.443028569221496582E+02    0.221124284306374648E+02    0.159921470498060891E+02   -0.166954307646948337E+04   -0.563515351937698039E+01    1
    0.229118585586547852E+02   -0.822428464889526367E+01    0.826660006600195563E+00    0.318979462586841356E+01   -0.159453624477371091E+04   -0.564515351937698284E+01    1
    0.965571403503417969E+01   -0.608504056930541992E+02    0.294581115672556990E+02    0.234765264911841385E+02   -0.157797668391802404E+04   -0.565515351937698085E+01    1
    0.843501091003417969E+00    0.861034035682678223E+02    0.186835167533868196E+00    0.563982366882538777E+01   -0.156908103594895283E+04   -0.566515351937697975E+01    1
    0.917693734169006348E+02    0.498514175415039062E+01    0.185577518019403559E+00    0.385613575794612126E-01   -0.155091574736348207E+04   -0.567515351937697954E+01    1
    0.726305723190307617E+02   -0.741056203842163086E+01    0.233334037541359146E+00    0.676113663216940664E+00   -0.155055958125749930E+04   -0.568515351937697666E+01    1
    0.838306546211242676E+02    0.978155851364135742E+02    0.496036331390364893E+01    0.933990368436113660E-01   -0.152082600936586596E+04   -0.569515351937697734E+01    1
    0.774773597717285156E+02   -0.866916179656982422E+01    0.456547089553048693E+02    0.622149174681470463E+00   -0.151694779366742523E+04   -0.570515351937697890E+01    1
   -0.436277389526367188E+01    0.945274353027343750E+02    0.172436235229746693E+02    0.436263671670532927E+00   -0.150301765485974556E+04   -0.571515351937697780E+01    1
    0.627137422561645508E+01    0.168632268905639648E+01    0.120601103110097778E+02    0.322444901979756018E-01   -0.148380822235485175E+04   -0.572515351937697403E+01    1
    0.921281099319458008E+02    0.874053120613098145E+02    0.601857022008288889E-01    0.249602530167580328E+00   -0.148318472682766378E+04   -0.573515351937697382E+01    1
   -0.390801429748535156E+01    0.722004175186157227E+02    0.436639608462103812E+01    0.767655150666933794E+00   -0.147974414756330634E+04   -0.574515351937697805E+01    1
    0.830733776092529297E+01    0.880665421485900879E+02    0.315397649076310654E-01    0.585159661122985053E+01   -0.144376644370559575E+04   -0.575515351937698227E+01    1
   -0.254979133605957031E+01    0.290422081947326660E+02    0.216664269183648762E-01    0.132458359624907462E+02   -0.139880558766623722E+04   -0.576515351937698384E+01    1
   -0.138343572616577148E+01    0.338315367698669434E+02    0.443362090681444707E-01    0.121515167353753006E+00   -0.139360145708094706E+04   -0.577515351937697918E+01    1
   -0.107860684394836426E+02   -0.382061719894409180E+02    0.273282243253586259E+02    0.244019196162795602E+02   -0.138080441187496513E+04   -0.578515351937698075E+01    1
   -0.490254163742065430E+01    0.489817261695861816E+02    0.612827179457458637E+01    0.753200237131350150E+02   -0.138034126963576773E+04   -0.579515351937698409E+01    1
    0.239796876907348633E+02    0.975847601890563965E+02    0.746099542887267972E+02    0.537127055009414378E+00   -0.136999762479323886E+04   -0.580515351937698565E+01    1
    0.886069774627685547E+02    0.120328068733215332E+02    0.154011928645605450E+00    0.209293030489557808E+01   -0.136370236555161318E+04   -0.581515351937698366E+01    1
   -0.824766874313354492E+02   -0.483399868011474609E+02    0.481473209057566578E+02    0.438097291386705052E+02   -0.136036376958912615E+04   -0.582515351937698256E+01    1
   -0.323630571365356445E+02    0.402395963668823242E+02    0.176880982091819163E+02    0.223041936002674355E+02   -0.135970937421349527E+04   -0.583515351937698412E+01    1
   -0.665524005889892578E+02    0.242742896080017090E+02    0.361327011255635639E+02    0.136181788583380547E+01   -0.133930136543864683E+04   -0.584515351937698391E+01    1
    0.950838208198547363E+02    0.797449469566345215E+02    0.653640344208617829E+01    0.203541456450710001E+01   -0.133687323193788825E+04   -0.585515351937697837E+01    1
    0.879951715469360352E+01    0.183548331260681152E+02    0.133306103626159311E+01    0.254737220213979043E+01   -0.132416995722230581E+04   -0.586515351937697371E+01    1
    0.100470662117004395E+02    0.799373507499694824E+02    0.257789871521870362E+01    0.133563001031983997E+01   -0.132355165213516921E+04   -0.587515351937697705E+01    1
   -0.658987522125244141E+02    0.281269431114196777E+02    0.349879206399370943E+02    0.433314428268572693E+00   -0.132091198722714944E+04   -0.588515351937697684E+01    1
    0.148566961288452148E+01    0.248124718666076660E+02    0.623322810692489426E+01    0.397576573008312728E+01   -0.130884208493820347E+04   -0.589515351937697751E+01    1
    0.452570557594299316E+02    0.976825356483459473E+02    0.287397180965035979E+02    0.660516369230624151E-01   -0.129970512628517326E+04   -0.590515351937697286E+01    1
   -0.795134305953979492E+02    0.814632058143615723E+02    0.390682157934629402E+02    0.363865185208235218E+02   -0.128673780787272426E+04   -0.591515351937697531E+01    1
    0.794229507446289062E+02    0.871398806571960449E+02    0.752199839976580159E-01    0.352551538543043885E+00   -0.127823447524103949E+04   -0.592515351937697687E+01    1
   -0.877374053001403809E+02    0.557136535644531250E+00    0.442972827254049406E+02    0.518119117258013588E+02   -0.127688622958174142E+04   -0.593515351937697400E+01    1
    0.133581876754760742E+02    0.790513157844543457E+02    0.209159906651462148E-01    0.130618504011403047E+01   -0.126625423037130963E+04   -0.594515351937698000E+01    1
    0.780973434448242188E+02    0.103444337844848633E+02    0.234757918797472598E+00    0.215804585719556741E-01   -0.124396588296870232E+04   -0.595515351937698156E+01    1
    0.953554034233093262E+02    0.363094806671142578E+02    0.434322309097943463E-01    0.235625702285414546E+00   -0.123596202776278551E+04   -0.596515351937697336E+01    1
    0.310192346572875977E+02   -0.286388397216796875E+00    0.361307969104760431E+02    0.548448661108954560E+01   -0.123332387024074592E+04   -0.597515351937696959E+01    1
    0.606446266174316406E+01    0.709926247596740723E+02    0.350258378367904744E-01    0.141388390793692391E+02   -0.122718559649840813E+04   -0.598515351937697559E+01    1
    0.911927223205566406E+01    0.984988451004028320E+02    0.351133402686706841E+00    0.321505259356148869E+02   -0.122210793294051882E+04   -0.599515351937697627E+01    1
    0.793100595474243164E+01   -0.245928764343261719E-01    0.743157109671903737E+00    0.551586497638929174E+02   -0.121353027893212993E+04   -0.600515351937697517E+01    1
    0.723386049270629883E+02    0.863862037658691406E+01    0.193214020290324684E+01    0.202916896124298946E+00   -0.120706133722566551E+04   -0.601515351937697851E+01    1
    0.705237984657287598E+02    0.775183439254760742E+01    0.155232474402238063E+01    0.411118425890751871E-01   -0.120693794855242754E+04   -0.602515351937697829E+01    1
   -0.432471513748168945E+02    0.682675600051879883E+02    0.297656781948887641E+02    0.100068975547904309E+02   -0.119512949548708821E+04   -0.603515351937697453E+01    1
    0.619385719299316406E+02    0.913064241409301758E+02    0.308541850059914458E+01    0.857850008265793051E-01   -0.119304948182812677E+04   -0.604515351937697520E+01    1
    0.871939897537231445E+02    0.235114097595214844E+02    0.220378978663670927E+00    0.206189904238034488E+00   -0.119147292122516092E+04   -0.605515351937697410E+01    1
    0.764909982681274414E+01    0.788571715354919434E+02    0.368908862259532788E+00    0.315073684936761040E+02   -0.118663052113583399E+04   -0.606515351937697478E+01    1
    0.902301073074340820E+01    0.595456361770629883E+01    0.101326879579020157E+01    0.367137405296287653E+02   -0.118557839198230431E+04   -0.607515351937697723E+01    1
    0.913208603858947754E+02    0.905190706253051758E+01    0.700739336446744243E+00    0.301110341742358152E+02   -0.118234114071157910E+04   -0.608515351937697790E+01    1
    0.936598777770996094E+02    0.481037974357604980E+02    0.361613756569231989E-01    0.266025154871693294E-01   -0.117114249108864897E+04   -0.609515351937697769E+01    1
    0.979644060134887695E+01   -0.226691126823425293E+02    0.560275205326011161E+01    0.980260160407602541E+02   -0.117001627294418950E+04   -0.610515351937697481E+01    1
    0.914318442344665527E+02    0.288000941276550293E+02    0.527943088343136679E+01    0.191529792280979300E+00   -0.116694158979087570E+04   -0.611515351937697282E+01    1
    0.898582935333251953E+02   -0.620543956756591797E+00    0.413168773547363699E+00    0.516324309709794278E+02   -0.116315424997094851E+04   -0.612515351937697528E+01    1
    0.718181133270263672E+01    0.556186318397521973E+02    0.817872550677538501E+00    0.767673272224955028E+01   -0.116298716518413084E+04   -0.613515351937697417E+01    1
    0.150078058242797852E+02    0.720631837844848633E+02    0.120301291672205747E-01    0.859357874410316858E+00   -0.115632546827300143E+04   -0.614515351937697485E+01    1
    0.450248360633850098E+02    0.903663396835327148E+02    0.452572878470360596E-01    0.288871095357827345E+00   -0.115434791446879581E+04   -0.615515351937697819E+01    1
    0.540700674057006836E+02    0.904776334762573242E+02    0.178048316774180593E-01    0.365170318288626991E-01   -0.115351721447504906E+04   -0.616515351937697620E+01    1
    0.872687935829162598E+02    0.277819156646728516E+02    0.733334447403617085E+00    0.135165189813021436E+01   -0.114785281331001647E+04   -0.617515351937697776E+01    1
    0.463488817214965820E+02   -0.933583974838256836E+02    0.216200764552012085E-01    0.516980348849177744E+02   -0.112419060195683210E+04   -0.618515351937698288E+01    1
    0.599517226219177246E+02    0.834765434265136719E+01    0.506815025138798791E+01    0.263647035255577464E-01   -0.112104433656711672E+04   -0.619515351937698000E+01    1
    0.212241768836975098E+02    0.769469022750854492E+02    0.492316116253322777E+00    0.288284138083853403E+01   -0.111594958942803441E+04   -0.620515351937697535E+01    1
   -0.718767642974853516E+01    0.908001661300659180E+01    0.765192919389733106E+02    0.747734789284704870E+01   -0.111361301851703638E+04   -0.621515351937697247E+01    1
    0.277564883232116699E+02    0.824379444122314453E+02    0.260130724425590154E+01    0.337459830504382996E+01   -0.110659031808744112E+04   -0.622515351937697314E+01    1
    0.704758763313293457E+02    0.116376876831054688E+02    0.124667209704285107E-01    0.498961400280151057E+01   -0.110551734129452780E+04   -0.623515351937697559E+01    1
    0.507656335830688477E+02    0.111797213554382324E+02    0.558168259787233936E+02    0.417263314895820539E-01   -0.110353380336725240E+04   -0.624515351937698071E+01    1
    0.469043731689453125E+02   -0.299824595451354980E+02    0.215639735412828826E+00    0.247483145697740206E+02   -0.110255460143757068E+04   -0.625515351937697694E+01    1
    0.747244954109191895E+02    0.793602943420410156E+02    0.396534434368445987E+00    0.832075391033560291E-01   -0.110134574521512650E+04   -0.626515351937697407E+01    1
    0.486999273300170898E+02    0.244412422180175781E+01    0.191337366963339389E+00    0.816057037310670630E+01   -0.110014504551135042E+04   -0.627515351937697385E+01    1
    0.188107967376708984E+02   -0.227291345596313477E+02    0.970071022289028804E+02    0.271389347171886257E+02   -0.109832699749312906E+04   -0.628515351937697986E+01    1
    0.536696314811706543E+02    0.898381471633911133E+01    0.920525342706440375E+00    0.373308173799658805E+00   -0.109788073050894536E+04   -0.629515351937697432E+01    1
   -0.997017860412597656E+02    0.378726363182067871E+02    0.637281837171065462E+02    0.131540305882182307E+01   -0.109526872062419443E+04   -0.630515351937697766E+01    1
    0.584384322166442871E+02    0.865712642669677734E+02    0.248895517133579780E+01    0.147777188894685774E-01   -0.109346319106687906E+04   -0.631515351937697567E+01    1
    0.148259401321411133E+02    0.808790087699890137E+02    0.968225368901289869E+02    0.109496345315201873E+00   -0.109063629668886915E+04   -0.632515351937697190E+01    1
    0.119730472564697266E+02    0.916865468025207520E+02    0.986854032665080183E+01    0.221695201116896463E+02   -0.108093942508695000E+04   -0.633515351937697790E+01    1
    0.836890816688537598E+02    0.899507522583007812E+02    0.190570120096082229E+01    0.954274122900940540E+02   -0.107927245005881832E+04   -0.634515351937697858E+01    1
    0.384722471237182617E+02   -0.398873567581176758E+02    0.172666895920895094E+02    0.307657416305755866E+02   -0.107472435678329703E+04   -0.635515351937697659E+01    1
    0.753875494003295898E+02    0.832774162292480469E+02    0.423237414853231257E+02    0.678716495010654036E-01   -0.106623976244821688E+04   -0.636515351937697371E+01    1
    0.826847434043884277E+02   -0.507290363311767578E+01    0.998204804810508661E+00    0.824316636072014859E+02   -0.106562064030613760E+04   -0.637515351937697350E+01    1
   -0.696705460548400879E+02    0.559512376785278320E+02    0.503088259303622465E+02    0.315707907329578555E-01   -0.106479857813036165E+04   -0.638515351937697861E+01    1
