    0.510103121512413509E+02    0.538726353565962768E+02    0.158547637359428517E+02    0.195700025896937646E+02   -0.303669786038400669E+00   -0.717448090119290214E+03
    0.505778802826014271E+02    0.542716497783779062E+02    0.157469874412727595E+02    0.178422742453485625E+02   -0.332726521236163086E+00   -0.717413329944524662E+03
    0.483806852165322994E+02    0.501161692787195250E+02    0.922198286533816258E+01    0.164655844656442518E+02   -0.552517333974670288E+00   -0.717402041899694495E+03
    0.511298865128603950E+02    0.452792589519059163E+02    0.193208941082543184E+02    0.207803879891317216E+02   -0.475847382847074063E+00   -0.717386145880905929E+03
    0.508873898153911171E+02    0.434332997215846603E+02    0.146141961574078785E+02    0.184459808863537944E+02   -0.745136340077492187E+00   -0.717383733516349253E+03
    0.550496655849681247E+02    0.463902804512991906E+02    0.124487525426887817E+02    0.184127385838818256E+02   -0.328425882749963760E+00   -0.717352630418473382E+03
    0.461993541692649217E+02    0.526341169386312515E+02    0.132157218938722458E+02    0.170981378065723355E+02   -0.316889409976389036E+00   -0.717344178460000194E+03
    0.514140540298167252E+02    0.499959257838030737E+02    0.160802110739431008E+02    0.224437097650370987E+02   -0.250750209434392635E+00   -0.717331204595555391E+03
    0.478404068997608647E+02    0.483906807301750632E+02    0.165313701129387631E+02    0.220532477116861152E+02   -0.258646648960233927E+00   -0.717327933427489711E+03
    0.507731465875319827E+02    0.476713768879246800E+02    0.141891622944041700E+02    0.233455772622522382E+02   -0.308700916629748301E+00   -0.717292963281631955E+03
    0.528111833908749020E+02    0.466705249143414846E+02    0.149037664860343586E+02    0.194295936991167970E+02   -0.436578418016495551E-01   -0.717261673589549900E+03
    0.476568587727037425E+02    0.476019828151740398E+02    0.131904619128247411E+02    0.220110789241752585E+02   -0.599698678366146432E+00   -0.717258770906436325E+03
    0.531293011111536089E+02    0.461933670383120045E+02    0.185152155526450493E+02    0.208548013789650000E+02   -0.589517681513026304E+00   -0.717072231885954693E+03
    0.496663134169790510E+02    0.470243679965751085E+02    0.106291224537847206E+02    0.189759080178396857E+02   -0.769305693075600039E+00   -0.717062119562498992E+03
    0.540149919704127797E+02    0.456877110769367505E+02    0.112810413222834729E+02    0.170440081076947294E+02   -0.635664200084041897E+00   -0.717029695673466904E+03
    0.503459777874579117E+02    0.465335446471549687E+02    0.106384489725156204E+02    0.137699163464318541E+02   -0.666947751737319905E+00   -0.717028404042569946E+03
    0.486158719259502163E+02    0.522752052038719626E+02    0.140910281045619925E+02    0.173505974753513748E+02   -0.778604142748283046E+00   -0.716993382429829580E+03
    0.526545650117502646E+02    0.487597413214044479E+02    0.976028510080648104E+01    0.170771816679527504E+02   -0.442179870128934560E+00   -0.716979801998309995E+03
    0.526624666476770358E+02    0.511555116396736764E+02    0.141719019566962423E+02    0.143314151069118108E+02   -0.228456295285303868E+00   -0.716976503254523777E+03
    0.528094968635131750E+02    0.441924397585297584E+02    0.141271520383455389E+02    0.152266332102467299E+02   -0.223350648325721823E+00   -0.716943646667165467E+03
    0.518617939485908721E+02    0.499788101736062345E+02    0.108099286327832704E+02    0.205223289615633462E+02   -0.480493369311871033E+00   -0.716941542213430125E+03
    0.518617939485908721E+02    0.499788101736062345E+02    0.108099286327832704E+02    0.205223289615633462E+02   -0.480493369311871033E+00   -0.716941542213430125E+03
    0.492715841023706105E+02    0.512886952792905788E+02    0.116860211360690300E+02    0.165241813143908161E+02   -0.134140078650563099E+00   -0.716929570758962200E+03
    0.497596497408684399E+02    0.490815332357003626E+02    0.180687638959263417E+02    0.143983010459382204E+02   -0.179200834650067531E+00   -0.716906973479019598E+03
    0.512646757936173287E+02    0.492538057810324119E+02    0.184928496754924581E+02    0.159991614705101082E+02   -0.694347374092614822E+00   -0.716807643235736577E+03
    0.507414082925771481E+02    0.516358547603649072E+02    0.102991996340651486E+02    0.174775003494576175E+02   -0.564909065494536566E+00   -0.716781820396770854E+03
    0.532619037137692715E+02    0.455002876826790725E+02    0.175496431925836873E+02    0.173820331475636785E+02   -0.707669388189275939E+00   -0.716770157794975944E+03
    0.490273663795819914E+02    0.486959826228706447E+02    0.122465052833270533E+02    0.128753282151073254E+02   -0.315313874758430202E+00   -0.716755768699910050E+03
    0.508389425285550374E+02    0.499303779290125931E+02    0.184496243758475735E+02    0.158611844315989448E+02   -0.175123672222531002E+00   -0.716744176623028579E+03
    0.481079341933947831E+02    0.512595443590463731E+02    0.193012482795702525E+02    0.173523852020360998E+02   -0.499863564095298640E+00   -0.716743075861725629E+03
    0.507447169558641633E+02    0.466000815865235438E+02    0.132076643183622071E+02    0.123970599347288459E+02   -0.411615705673259002E+00   -0.716740351487829457E+03
    0.486775485701367643E+02    0.443528927828400867E+02    0.160643652814005407E+02    0.201163880054409141E+02   -0.285178780479480865E+00   -0.716706817043614706E+03
    0.494348141244288115E+02    0.503723749383754864E+02    0.979763098955873346E+01    0.180696144261388483E+02   -0.386174477400546001E+00   -0.716694057701667816E+03
    0.525391883894259877E+02    0.493799928486334920E+02    0.171577527418597349E+02    0.212863794335032388E+02   -0.595832559191184941E+00   -0.716670516084976384E+03
    0.509282845921218836E+02    0.449846343009415364E+02    0.147656706119415659E+02    0.195881891740803162E+02   -0.109020150077900002E+00   -0.716655118684876243E+03
    0.503936176025705720E+02    0.502383577470353657E+02    0.989552019575463682E+01    0.189737275220297903E+02   -0.538973114095877559E+00   -0.716640480619592950E+03
    0.503936176025705720E+02    0.502383577470353657E+02    0.989552019575463682E+01    0.189737275220297903E+02   -0.538973114095877559E+00   -0.716640480619592950E+03
    0.508840861318716122E+02    0.501399717639841072E+02    0.135088029060087642E+02    0.151402664134028520E+02   -0.797765423297934539E+00   -0.716636552856364233E+03
    0.476238457182381296E+02    0.503280748855638365E+02    0.153066465253517165E+02    0.214393136589652329E+02   -0.293282654473060123E+00   -0.716626375313677727E+03
    0.476238457182381296E+02    0.503280748855638365E+02    0.153066465253517165E+02    0.214393136589652329E+02   -0.293282654473060123E+00   -0.716626375313677727E+03
    0.530316506328049400E+02    0.433960641958072983E+02    0.159949719756900013E+02    0.168427734441962400E+02   -0.321241894456826715E+00   -0.716625335348315843E+03
    0.522457755992991508E+02    0.478560914836403128E+02    0.129690356662404334E+02    0.126837684281846563E+02   -0.560403047560180112E+00   -0.716608257848053313E+03
    0.464790434027468109E+02    0.460183156126138613E+02    0.131437470548696531E+02    0.175427785231969935E+02   -0.507342224960527499E+00   -0.716604724888991313E+03
    0.464790434027468109E+02    0.460183156126138613E+02    0.131437470548696531E+02    0.175427785231969935E+02   -0.507342224960527499E+00   -0.716604724888991313E+03
    0.510243075008273763E+02    0.437779411435016641E+02    0.162275901617905127E+02    0.210464181118206071E+02   -0.432967571021137920E+00   -0.716604186608591817E+03
    0.475473498365335274E+02    0.526084366467684106E+02    0.132256766841269062E+02    0.185281447911312114E+02   -0.678267981360139993E+00   -0.716597453618349846E+03
    0.546558169979506658E+02    0.469812160956246885E+02    0.169229512957422870E+02    0.154853379629792549E+02   -0.315362319207348474E+00   -0.716571026353436423E+03
    0.460156933947687889E+02    0.525525633843000151E+02    0.148967751324328734E+02    0.186403401309961438E+02   -0.502789009854169189E+00   -0.716568213476931305E+03
    0.532722680565620124E+02    0.470231768833981789E+02    0.185537929327427271E+02    0.192608063626397730E+02   -0.327474078834300020E+00   -0.716564841826325392E+03
    0.492177735234329816E+02    0.456456495131120619E+02    0.124037481415549919E+02    0.202767868564707605E+02   -0.665708082798723622E+00   -0.716560809181637637E+03
    0.489794496304182871E+02    0.523361155040972790E+02    0.114792830976580102E+02    0.155357755791146257E+02   -0.518545879056107939E+00   -0.716545648667124738E+03
    0.527034795219476848E+02    0.472743289064495400E+02    0.135057788087625017E+02    0.209808989955881842E+02   -0.219761343432417933E+00   -0.716543831965193021E+03
    0.485989342353556140E+02    0.508657772712751637E+02    0.140210021431288752E+02    0.202379342484935592E+02   -0.742481946307196106E+00   -0.716514765109227710E+03
    0.464488311638348819E+02    0.511041410067922186E+02    0.140335162455861084E+02    0.161482129036666784E+02   -0.253745634851012314E+00   -0.716504986921069190E+03
    0.498461758171629867E+02    0.486924053134267183E+02    0.952964843934422667E+01    0.155934409654213315E+02   -0.469968685451442436E+00   -0.716504735242086781E+03
    0.524728537322896500E+02    0.447173617074929552E+02    0.155600515763944891E+02    0.197083610286231661E+02   -0.204562100199458752E+00   -0.716502276783412754E+03
    0.524728537322896500E+02    0.447173617074929552E+02    0.155600515763944891E+02    0.197083610286231661E+02   -0.204562100199458752E+00   -0.716502276783412754E+03
    0.515776232769263174E+02    0.492245748344971901E+02    0.192316771110027744E+02    0.163444093342014547E+02   -0.292006904999596695E+00   -0.716469198683651484E+03
    0.480204991577360545E+02    0.509898573482032020E+02    0.128699386796554034E+02    0.182609536475827703E+02   -0.764190812134293851E+00   -0.716457798856942304E+03
    0.502367294434083647E+02    0.527658179134495526E+02    0.132584907446954716E+02    0.188990714364939940E+02   -0.645261205559005901E+00   -0.716426921952102475E+03
    0.502367294434083647E+02    0.527658179134495526E+02    0.132584907446954716E+02    0.188990714364939940E+02   -0.645261205559005901E+00   -0.716426921952102475E+03
    0.502124698604475270E+02    0.510313681265499497E+02    0.103405697399755105E+02    0.184015840092066476E+02   -0.395240982474920899E+00   -0.716410500480624023E+03
    0.513094134245670830E+02    0.433392572165344632E+02    0.168722338710390645E+02    0.172467866903819633E+02   -0.521362543812186052E+00   -0.716383730758659453E+03
    0.475901314072047512E+02    0.463746887710833846E+02    0.174164186010192061E+02    0.151284938090188064E+02   -0.500129807867457643E+00   -0.716382026315895928E+03
    0.537518519495105238E+02    0.494270285031434753E+02    0.118303378600808724E+02    0.171348849137086461E+02   -0.349892214154919556E+00   -0.716375678113112031E+03
    0.537518519495105238E+02    0.494270285031434753E+02    0.118303378600808724E+02    0.171348849137086461E+02   -0.349892214154919556E+00   -0.716375678113112031E+03
    0.509218402140823230E+02    0.453123964956216128E+02    0.122496044813984870E+02    0.184962624006141461E+02   -0.755091674108393507E+00   -0.716375359480110660E+03
    0.490235618442397936E+02    0.453594851691526344E+02    0.142478856425105285E+02    0.169272108816386897E+02   -0.943635214755806917E-01   -0.716340760814477562E+03
    0.473613227274952351E+02    0.525154883554178582E+02    0.133404336096457232E+02    0.157238909562648814E+02   -0.475834180736783297E+00   -0.716258272293476921E+03
    0.500415769814944440E+02    0.489276089047988023E+02    0.188407997032363674E+02    0.199863656906045541E+02   -0.357057983382633393E+00   -0.716237324843182478E+03
    0.504439065930897357E+02    0.462273486695803513E+02    0.190566679901571625E+02    0.178208715523561629E+02   -0.597387609407561082E+00   -0.716236883270092221E+03
    0.504439065930897357E+02    0.462273486695803513E+02    0.190566679901571625E+02    0.178208715523561629E+02   -0.597387609407561082E+00   -0.716236883270092221E+03
    0.488209663525985036E+02    0.482983720078291299E+02    0.164815848943683037E+02    0.221610636633726372E+02   -0.478486663936450562E+00   -0.716236670915975083E+03
    0.488209663525985036E+02    0.482983720078291299E+02    0.164815848943683037E+02    0.221610636633726372E+02   -0.478486663936450562E+00   -0.716236670915975083E+03
    0.464621101886644965E+02    0.506143188715655299E+02    0.167240266924210168E+02    0.187378004705252437E+02   -0.632765246670937143E+00   -0.716230179445802605E+03
    0.469698294862145360E+02    0.485954884499091406E+02    0.173613648759950507E+02    0.202891388960627665E+02   -0.447097808105217043E+00   -0.716215405651433230E+03
    0.536408006051036921E+02    0.449481948883127416E+02    0.142095149351776318E+02    0.146733191222302146E+02   -0.437209904366400837E+00   -0.716215212950466253E+03
    0.536408006051036921E+02    0.449481948883127416E+02    0.142095149351776318E+02    0.146733191222302146E+02   -0.437209904366400837E+00   -0.716215212950466253E+03
    0.491849650783152867E+02    0.507980610834306674E+02    0.162670255657437934E+02    0.171478484443523982E+02   -0.111266125224186885E+00   -0.716213936711024985E+03
    0.491849650783152867E+02    0.507980610834306674E+02    0.162670255657437934E+02    0.171478484443523982E+02   -0.111266125224186885E+00   -0.716213936711024985E+03
    0.463213855872345448E+02    0.483950804191307782E+02    0.170938640160878741E+02    0.153631490009817977E+02   -0.384738444549780345E+00   -0.716212723612890500E+03
    0.463213855872345448E+02    0.483950804191307782E+02    0.170938640160878741E+02    0.153631490009817977E+02   -0.384738444549780345E+00   -0.716212723612890500E+03
    0.481626420117779901E+02    0.481888516137262570E+02    0.124508196282960988E+02    0.133486379436090381E+02   -0.513681986655168288E+00   -0.716200859757091735E+03
    0.513462575843599893E+02    0.499839236056177754E+02    0.105151867285295175E+02    0.158607597040052433E+02   -0.348017682477300361E+00   -0.716195836026138181E+03
    0.513462575843599893E+02    0.499839236056177754E+02    0.105151867285295175E+02    0.158607597040052433E+02   -0.348017682477300361E+00   -0.716195836026138181E+03
    0.508669994473576139E+02    0.457470975424311632E+02    0.109824476981605610E+02    0.153138866478464699E+02   -0.658958376756815900E+00   -0.716188484876805205E+03
    0.489206595437635769E+02    0.495180068464711667E+02    0.147469426986508800E+02    0.174667520247058619E+02   -0.804099177430427803E+00   -0.716186611472770892E+03
    0.526562518361010916E+02    0.496771175204490021E+02    0.115135290820727771E+02    0.154369386019055579E+02   -0.323452653644974775E+00   -0.716176416797602542E+03
    0.482522521201427139E+02    0.453680868077606192E+02    0.133155343695199377E+02    0.202235859106690441E+02   -0.344385660214223677E+00   -0.716166998460207651E+03
    0.516100515177263333E+02    0.456947809719218867E+02    0.133356147841235799E+02    0.137817745799330336E+02   -0.639510399093014659E+00   -0.716145087075426659E+03
    0.496663375008845946E+02    0.477995010806636458E+02    0.137316419142948885E+02    0.191032497622594910E+02   -0.629487906750038073E-01   -0.716143377750167929E+03
    0.509582551512100963E+02    0.503052556456837578E+02    0.131627049713734614E+02    0.202732285710662197E+02   -0.699755372192963909E+00   -0.716140975769512806E+03
    0.509582551512100963E+02    0.503052556456837578E+02    0.131627049713734614E+02    0.202732285710662197E+02   -0.699755372192963909E+00   -0.716140975769512806E+03
    0.523710780254734232E+02    0.448948664112985796E+02    0.162056490941320028E+02    0.193365139279803060E+02   -0.686780264328115120E+00   -0.716131265243437156E+03
    0.469732136680569283E+02    0.480366168866670478E+02    0.184520613255084456E+02    0.174275555904537889E+02   -0.431800236864424591E+00   -0.716105230032228974E+03
    0.500085626156093213E+02    0.435882312743590887E+02    0.161548516709188519E+02    0.168077034376007326E+02   -0.382975786440521548E+00   -0.716097699469283270E+03
    0.487592987652888326E+02    0.525618891682603078E+02    0.155028078070979252E+02    0.155078505732677634E+02   -0.555364432245440076E+00   -0.716071738951172506E+03
    0.487592987652888326E+02    0.525618891682603078E+02    0.155028078070979252E+02    0.155078505732677634E+02   -0.555364432245440076E+00   -0.716071738951172506E+03
    0.519809859960007827E+02    0.485306544387260601E+02    0.149811800979168481E+02    0.131352980176828176E+02   -0.321424339227732392E+00   -0.716058187877021396E+03
    0.519809859960007827E+02    0.485306544387260601E+02    0.149811800979168481E+02    0.131352980176828176E+02   -0.321424339227732392E+00   -0.716058187877021396E+03
    0.496512826527438449E+02    0.519755604968986518E+02    0.139489721221770040E+02    0.142749801770703169E+02   -0.484693335966474459E+00   -0.716056954540237939E+03
    0.496512826527438449E+02    0.519755604968986518E+02    0.139489721221770040E+02    0.142749801770703169E+02   -0.484693335966474459E+00   -0.716056954540237939E+03
    0.496305633836661286E+02    0.472013164409900980E+02    0.105060613068079896E+02    0.147268541366625652E+02   -0.530148637322071403E+00   -0.716055881069097040E+03
    0.496305633836661286E+02    0.472013164409900980E+02    0.105060613068079896E+02    0.147268541366625652E+02   -0.530148637322071403E+00   -0.716055881069097040E+03
    0.497825030181217585E+02    0.471786467685159039E+02    0.110025575082615212E+02    0.141862995390356037E+02   -0.407180291037261610E+00   -0.716045721593843609E+03
    0.503685334920003243E+02    0.474370895421960199E+02    0.123552112693697236E+02    0.136064446995422070E+02   -0.682512960785534251E+00   -0.716033630345250231E+03
    0.503685334920003243E+02    0.474370895421960199E+02    0.123552112693697236E+02    0.136064446995422070E+02   -0.682512960785534251E+00   -0.716033630345250231E+03
    0.514469195389495155E+02    0.518273186691739056E+02    0.149293344652443114E+02    0.166141278993351378E+02   -0.193512001479131501E+00   -0.716020232166811979E+03
    0.507748904124024989E+02    0.488269630327424409E+02    0.129371372775325266E+02    0.159079037078455343E+02   -0.751154067569193007E-01   -0.716005075447582044E+03
    0.505010681603762350E+02    0.455836280582508095E+02    0.165590503287405433E+02    0.204246377721655605E+02   -0.269479474220089554E+00   -0.716001766596166249E+03
    0.527228529246683024E+02    0.481965502819114135E+02    0.146741299544141537E+02    0.166965711922748135E+02   -0.929450511224114706E-01   -0.715993134063907519E+03
    0.527228529246683024E+02    0.481965502819114135E+02    0.146741299544141537E+02    0.166965711922748135E+02   -0.929450511224114706E-01   -0.715993134063907519E+03
    0.481702100166374692E+02    0.459698816491466289E+02    0.123005782478341832E+02    0.184112085612593575E+02   -0.252037218779527894E+00   -0.715991306298553127E+03
    0.518575257179359710E+02    0.479070883847861637E+02    0.170587198366749782E+02    0.197675069819128950E+02   -0.205418195569702089E+00   -0.715977829169025085E+03
